# FGS distortion reference file for SIAF

# 
# Based on coefficients delivered to STScI in February 2015.
# These parameters are stored in PRDOPSSOC-H-014.
# 
# Generated 2019-04-04T18:55:34.216 utc
# by jsahlmann
# 
 AperName , siaf_index , exponent_x , exponent_y ,                Sci2IdlX ,                Sci2IdlY ,                Idl2SciX ,                Idl2SciY
FGS2_FULL ,         00 ,          0 ,          0 ,                     0.0 ,                     0.0 ,                     0.0 ,                     0.0
FGS2_FULL ,         10 ,          1 ,          0 ,     0.06799153890897432 ,  -0.0011242518251083028 ,      14.707580740693013 ,      0.2367901424867778
FGS2_FULL ,         11 ,          0 ,          1 ,   2.710505431213761e-20 ,     0.06982049767478168 ,   8.209293070336743e-05 ,      14.322374489287201
FGS2_FULL ,         20 ,          2 ,          0 ,   2.706376124838634e-07 , -2.6878338760860244e-07 ,  -0.0008271584244828096 ,   0.0008117667591930307
FGS2_FULL ,         21 ,          1 ,          1 ,  -6.558868336078503e-07 ,  2.1388125872019185e-07 ,   0.0020219496344236194 ,   -0.000519957858301845
FGS2_FULL ,         22 ,          0 ,          2 ,  1.0526782012861736e-07 ,  -9.650788156630826e-07 , -0.00031719755274070837 ,   0.0028300596039673954
FGS2_FULL ,         30 ,          3 ,          0 ,   9.512340105366661e-11 ,  -5.827794431030259e-12 ,  -4.180118463580408e-06 ,  -1.402611175992687e-09
FGS2_FULL ,         31 ,          2 ,          1 , -1.5532385618800695e-11 ,  1.1093118835102068e-10 ,  5.8923729212405954e-08 ,  -4.240944484297553e-06
FGS2_FULL ,         32 ,          1 ,          2 ,   1.113996303818611e-10 ,  -1.845446573020527e-11 ,   -4.13019046870003e-06 ,   1.347838520757857e-08
FGS2_FULL ,         33 ,          0 ,          3 ,  -4.993157255919147e-12 ,  1.2775425792556878e-10 ,  2.8837223461692385e-08 ,  -4.185010222436822e-06
FGS2_FULL ,         40 ,          4 ,          0 ,  1.8798614397437763e-15 , -1.5578603458236654e-15 ,  -3.960726866738836e-11 , -1.3626456171613505e-10
FGS2_FULL ,         41 ,          3 ,          1 ,  -5.460774393216776e-15 ,  2.4687355146471658e-15 , -2.7415927569406327e-11 ,   8.656583497790642e-11
FGS2_FULL ,         42 ,          2 ,          2 ,   3.183522097701424e-15 ,  -9.115230817426932e-15 ,  1.2891427639091378e-10 ,   1.233270788081187e-10
FGS2_FULL ,         43 ,          1 ,          3 , -6.0680286901751014e-15 ,  2.8651216690127804e-15 ,  -1.987879065707707e-10 ,  -8.393757808217143e-11
FGS2_FULL ,         44 ,          0 ,          4 ,   5.644043155772828e-16 ,  -7.831869248710239e-15 , -1.0340517768712426e-10 ,  1.4349148098223207e-10
