Reference:  32 apertures in FGS_SIAF_2018-04-17
Comparison: 32 apertures in pre_delivery

Number of modified apertures 32. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
FGS1_FULL                       XIdlVert4              -70.2963               -70.294        0.002300     0.0033
FGS1_FULL                       YIdlVert1              -75.9331              -75.8935        0.039600     0.0522
FGS1_FULL                       YIdlVert2              -70.8654              -70.8365        0.028900     0.0408
FGS1_FULL                       YIdlVert3               72.3711               72.3452        0.025900     0.0358
FGS1_FULL                       YIdlVert4               68.9657                68.951        0.014700     0.0213
FGS1_FULL                      Sci2IdlX10    0.0685077815170887   0.06850142322844019        0.000006     0.0093
FGS1_FULL                      Sci2IdlX11                   0.0 -4.336808689942018e-19        0.000000   100.0000
FGS1_FULL                      Sci2IdlX20 -4.71460355086313e-07 -4.72406596521652e-07        0.000000     0.2003
FGS1_FULL                      Sci2IdlX21 -6.85181120557939e-07 -6.821876392826732e-07        0.000000     0.4369
FGS1_FULL                      Sci2IdlX22  -1.6413713899798e-07 -1.641824601199865e-07        0.000000     0.0276
FGS1_FULL                      Sci2IdlX30  1.02548348676756e-10  1.02540716038746e-10        0.000000     0.0074
FGS1_FULL                      Sci2IdlX31  2.62625831341515e-11 2.616928295594076e-11        0.000000     0.3553
FGS1_FULL                      Sci2IdlX32  1.17218817289352e-10 1.170000084003128e-10        0.000000     0.1867
FGS1_FULL                      Sci2IdlX33  7.91531416048014e-12 7.913325033993231e-12        0.000000     0.0251
FGS1_FULL                      Sci2IdlX40 -3.72068125018837e-15 -3.561420059015675e-15        0.000000     4.2804
FGS1_FULL                      Sci2IdlX41 -6.31234827540451e-15 -6.179829559514825e-15        0.000000     2.0994
FGS1_FULL                      Sci2IdlX42 -5.41614370404083e-15 -5.359907987848075e-15        0.000000     1.0383
FGS1_FULL                      Sci2IdlX43 -6.48381991922815e-15 -6.435154618172445e-15        0.000000     0.7506
FGS1_FULL                      Sci2IdlX44 -1.01694147280412e-15 -1.129456181100866e-15        0.000000     9.9618
FGS1_FULL                      Sci2IdlY10   0.00202361583946575   0.00201851974838275        0.000005     0.2518
FGS1_FULL                      Sci2IdlY11    0.0700845843357426   0.07005886361899759        0.000026     0.0367
FGS1_FULL                      Sci2IdlY20 -2.90437956082039e-07 -2.887250141202981e-07        0.000000     0.5898
FGS1_FULL                      Sci2IdlY21 -3.87125855943342e-07 -3.87161709693759e-07        0.000000     0.0093
FGS1_FULL                      Sci2IdlY22 -9.91042536422194e-07 -9.859092008729103e-07        0.000000     0.5180
FGS1_FULL                      Sci2IdlY30  1.08133281060982e-11 1.086014422650636e-11        0.000000     0.4311
FGS1_FULL                      Sci2IdlY31  1.17679637216279e-10 1.174119579376294e-10        0.000000     0.2275
FGS1_FULL                      Sci2IdlY32  3.21138000571809e-11 3.182474003044679e-11        0.000000     0.9001
FGS1_FULL                      Sci2IdlY33  1.31168703615793e-10 1.305820478111748e-10        0.000000     0.4473
FGS1_FULL                      Sci2IdlY40 -1.61426680221943e-15 -1.900895960378647e-15        0.000000    15.0786
FGS1_FULL                      Sci2IdlY41 -3.89723442758616e-15 -3.978004658659285e-15        0.000000     2.0304
FGS1_FULL                      Sci2IdlY42 -9.80439616225921e-15 -9.818631562416118e-15        0.000000     0.1450
FGS1_FULL                      Sci2IdlY43 -4.87498807595869e-15 -4.874077158774172e-15        0.000000     0.0187
FGS1_FULL                      Sci2IdlY44 -8.29281885770221e-15 -8.218978938590392e-15        0.000000     0.8904
FGS1_FULL                      Idl2SciX10      14.5967704374136      14.5981195093195        0.001349     0.0092
FGS1_FULL                      Idl2SciX11 -3.92674940190018e-05 -4.231682868027775e-05        0.000003     7.2060
FGS1_FULL                      Idl2SciX20   0.00140533526116608  0.001409972465200777        0.000005     0.3289
FGS1_FULL                      Idl2SciX21   0.00205447036811415  0.002046934802448989        0.000008     0.3668
FGS1_FULL                      Idl2SciX22  0.000487877700620315 0.0004889435429590318        0.000001     0.2180
FGS1_FULL                      Idl2SciX30 -4.18363187378827e-06 -4.181762105417043e-06        0.000000     0.0447
FGS1_FULL                      Idl2SciX31 -4.51007333623076e-08 -2.988743903890569e-08        0.000000    33.7318
FGS1_FULL                      Idl2SciX32 -4.12303992520427e-06 -4.128259674105764e-06        0.000000     0.1264
FGS1_FULL                      Idl2SciX33 -5.76987045769127e-08 -4.898418418881531e-08        0.000000    15.1035
FGS1_FULL                      Idl2SciX40    1.313241024753e-10 -1.264509058499641e-10        0.000000   196.2892
FGS1_FULL                      Idl2SciX41 -9.22256596699972e-11 -2.669969091907112e-10        0.000000    65.4582
FGS1_FULL                      Idl2SciX42 -8.53380954090345e-11 -1.776915066741261e-10        0.000000    51.9740
