Reference:  75 apertures in PRDOPSSOC-M-026
Comparison: 75 apertures in pre_delivery

Number of modified apertures 75. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
NRS1_FULL_OSS                  Idl2SciX20        -163.259557764    -45.87368406354906      117.385874    71.9014
NRS1_FULL_OSS                  Idl2SciX21         386.104612238     1715.907692768882     1329.803081    77.4985
NRS1_FULL_OSS                  Idl2SciX22         7933.94789774     10916.41902410088     2982.471126    27.3210
NRS1_FULL_OSS                  Idl2SciX30        -8780.26654231    -9140.530710119654      360.264168     3.9414
NRS1_FULL_OSS                  Idl2SciX31         1879.17912216     698.5917861692592     1180.587336    62.8246
NRS1_FULL_OSS                  Idl2SciX32        -11091.9392936    -18099.17373810413     7007.234445    38.7158
NRS1_FULL_OSS                  Idl2SciX33        -22879.2874041    -33304.90944021672    10425.622036    31.3036
NRS1_FULL_OSS                  Idl2SciX40        -5971.50599845    -4419.632326194178     1551.873672    25.9880
NRS1_FULL_OSS                  Idl2SciX41         9663.70149148     13242.29581435942     3578.594323    27.0240
NRS1_FULL_OSS                  Idl2SciX42        -6920.23819201    -3045.492796910981     3874.745395    55.9915
NRS1_FULL_OSS                  Idl2SciX43         11942.6214936     28064.09752434046    16121.476031    57.4452
NRS1_FULL_OSS                  Idl2SciX44         32500.8339277      50605.6743686215    18104.840441    35.7763
NRS1_FULL_OSS                  Idl2SciX50         21171.9223207     16920.55296437354     4251.369356    20.0802
NRS1_FULL_OSS                  Idl2SciX51         14847.7148004     11846.75297438454     3000.961826    20.2116
NRS1_FULL_OSS                  Idl2SciX52         1438.68520804    -4960.108308454639     6398.793516   129.0051
NRS1_FULL_OSS                  Idl2SciX53         8178.77010467     3947.101213239831     4231.668891    51.7397
NRS1_FULL_OSS                  Idl2SciX54        -5274.12601329    -18965.18191958661    13691.055906    72.1905
NRS1_FULL_OSS                  Idl2SciX55        -17700.4723435     -30194.1155681817    12493.643225    41.3777
NRS1_FULL_OSS                  Idl2SciY00        -4489.59194777    -4477.927161108084       11.664787     0.2598
NRS1_FULL_OSS                  Idl2SciY10         183.410933467     35.20757151084891      148.203362    80.8040
NRS1_FULL_OSS                  Idl2SciY11         12875.6420155     12642.27254884551      233.369467     1.8125
NRS1_FULL_OSS                  Idl2SciY20         928.640083405     845.1901373918167       83.449946     8.9863
NRS1_FULL_OSS                  Idl2SciY21        -829.960067747     1333.610287639001     2163.570355   162.2341
NRS1_FULL_OSS                  Idl2SciY22         25128.6347714     26951.69113812666     1823.056367     6.7642
NRS1_FULL_OSS                  Idl2SciY30         820.091134692     271.4691126850536      548.622022    66.8977
NRS1_FULL_OSS                  Idl2SciY31        -11624.2526987    -10586.04885588899     1038.203843     8.9314
NRS1_FULL_OSS                  Idl2SciY32         4354.03865758    -7312.096027331383    11666.134685   159.5457
NRS1_FULL_OSS                  Idl2SciY33        -92250.7416486    -99229.64256534025     6978.900917     7.0331
NRS1_FULL_OSS                  Idl2SciY40         -2153.9835561    -2045.633325369297      108.350231     5.0302
NRS1_FULL_OSS                  Idl2SciY41        -6849.77166482    -3236.352337545441     3613.419327    52.7524
NRS1_FULL_OSS                  Idl2SciY42         14995.5636023     10722.93468025674     4272.628922    28.4926
NRS1_FULL_OSS                  Idl2SciY43        -10476.2086101     17069.82180897672    27546.030419   161.3727
NRS1_FULL_OSS                  Idl2SciY44         142897.494984     156031.6036142766    13134.108630     8.4176
NRS1_FULL_OSS                  Idl2SciY50         6923.62195563     7212.260718633995      288.638763     4.0021
NRS1_FULL_OSS                  Idl2SciY51         17875.0889593     18230.84301743983      355.754058     1.9514
NRS1_FULL_OSS                  Idl2SciY52         12156.1762618     6136.349076484568     6019.827185    49.5207
NRS1_FULL_OSS                  Idl2SciY53        -1763.81662601     3859.207259606638     5623.023886   145.7041
NRS1_FULL_OSS                  Idl2SciY54         9316.16669968    -14728.94553415722    24045.112234   163.2507
NRS1_FULL_OSS                  Idl2SciY55        -87509.1812402    -97253.67987395759     9744.498634    10.0197

NRS1_FULL                       XSciScale            0.10326748            0.10325235        0.000015     0.0147
NRS1_FULL                       YSciScale            0.10532422            0.10533853        0.000014     0.0136
NRS1_FULL                           V2Ref            294.054813             294.05417        0.000643     0.0002
NRS1_FULL                     V3IdlYAngle             139.15545          139.15589448        0.000444     0.0003
NRS1_FULL                     V3SciXAngle             48.133502           48.13380959        0.000308     0.0006
NRS1_FULL                     V3SciYAngle             139.15545          139.15589448        0.000444     0.0003
NRS1_FULL                       XIdlVert1             -105.5208             -105.6475        0.126700     0.1199
NRS1_FULL                       XIdlVert2              104.1228              104.1223        0.000500     0.0005
NRS1_FULL                       XIdlVert3              106.6586              106.6594        0.000800     0.0008
NRS1_FULL                       XIdlVert4             -107.4969             -107.6165        0.119600     0.1111
NRS1_FULL                       YIdlVert1             -104.9906             -104.9059        0.084700     0.0807
NRS1_FULL                       YIdlVert2             -108.0142             -108.0148        0.000600     0.0006
NRS1_FULL                       YIdlVert3              107.6142              107.6149        0.000700     0.0007
NRS1_FULL                       YIdlVert4              111.4559              111.5372        0.081300     0.0729
NRS1_FULL                      Sci2IdlX00  -0.06766024243397535  -0.06766048701557284        0.000000     0.0004
NRS1_FULL                      Sci2IdlX10 6.371061788272568e-05 6.370890614677663e-05        0.000000     0.0027
NRS1_FULL                      Sci2IdlX11 -4.967884326775753e-07 -4.970698804492993e-07        0.000000     0.0566
NRS1_FULL                      Sci2IdlX20 -2.953283669566588e-10 -2.955646134196004e-10        0.000000     0.0799
NRS1_FULL                      Sci2IdlX21 9.439852107911223e-10 9.440510071416129e-10        0.000000     0.0070
NRS1_FULL                      Sci2IdlX22 -1.120867055742931e-10 -1.112879201268919e-10        0.000000     0.7126
NRS1_FULL                      Sci2IdlX30 7.912458560555491e-14 8.298477723913039e-14        0.000000     4.6517
NRS1_FULL                      Sci2IdlX31 1.044169104687532e-14  1.10325249897478e-14        0.000000     5.3554
NRS1_FULL                      Sci2IdlX32  9.24476672039075e-14 9.236020596236368e-14        0.000000     0.0946
NRS1_FULL                      Sci2IdlX33 -9.214159585404147e-16 -1.804763753121786e-15        0.000000    48.9453
NRS1_FULL                      Sci2IdlX40  7.97054785944557e-18 5.648729504890469e-18        0.000000    29.1300
NRS1_FULL                      Sci2IdlX41 -2.114476191585075e-18 -2.405824675340322e-18        0.000000    12.1101
NRS1_FULL                      Sci2IdlX42 2.601356881125444e-20 -1.521367320640505e-18        0.000000   101.7099
NRS1_FULL                      Sci2IdlX43  2.94250810259673e-19 -1.974391146562075e-19        0.000000   167.0989
NRS1_FULL                      Sci2IdlX44 -8.38293103841378e-18 -9.012597898676598e-18        0.000000     6.9865
NRS1_FULL                      Sci2IdlX50    -1.42314919585e-21 -1.050715013587022e-21        0.000000    26.1697
NRS1_FULL                      Sci2IdlX51     2.89223463855e-24 3.710178289757959e-23        0.000000    92.2046
NRS1_FULL                      Sci2IdlX52    -2.00596589997e-22 2.612299746800808e-22        0.000000   176.7893
NRS1_FULL                      Sci2IdlX53    -5.09748187673e-22 -3.228929469215848e-22        0.000000    36.6564
NRS1_FULL                      Sci2IdlX54     1.86011972425e-22 1.157276804843781e-21        0.000000    83.9268
