Reference:  75 apertures in PRDOPSSOC-059
Comparison: 75 apertures in pre_delivery

Number of modified apertures 31. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
NRS_IFU_SLICE07                     V3Ref           -498.090912           -497.913361        0.177551     0.0356
NRS_IFU_SLICE07               V3IdlYAngle          138.97125244          138.97036743        0.000885     0.0006
NRS_IFU_SLICE07                 XIdlVert1                0.0486                0.0485        0.000100     0.2058
NRS_IFU_SLICE07                 YIdlVert4                1.6033                1.6034        0.000100     0.0062

NRS_IFU_SLICE08                     V2Ref            299.484009            299.657837        0.173828     0.0580
NRS_IFU_SLICE08                     V3Ref           -498.641754           -498.464172        0.177582     0.0356
NRS_IFU_SLICE08               V3IdlYAngle          138.97410583          138.97322083        0.000885     0.0006
NRS_IFU_SLICE08                 YIdlVert2               -1.6029               -1.6028        0.000100     0.0062

NRS_IFU_SLICE09                     V2Ref            300.178864            300.352661        0.173797     0.0579
NRS_IFU_SLICE09                     V3Ref           -498.022278           -497.844757        0.177521     0.0356
NRS_IFU_SLICE09               V3IdlYAngle          138.97088623          138.97000122        0.000885     0.0006
NRS_IFU_SLICE09                 YIdlVert3               -1.6015               -1.6016        0.000100     0.0062
NRS_IFU_SLICE09                 YIdlVert4                1.6033                1.6032        0.000100     0.0062

NRS_IFU_SLICE10                     V2Ref            299.406586            299.580383        0.173797     0.0580
NRS_IFU_SLICE10                     V3Ref           -498.710785           -498.533234        0.177551     0.0356
NRS_IFU_SLICE10               V3IdlYAngle          138.97447205          138.97358704        0.000885     0.0006
NRS_IFU_SLICE10                 XIdlVert3               -0.0545               -0.0544        0.000100     0.1835
NRS_IFU_SLICE10                 XIdlVert4               -0.0545               -0.0544        0.000100     0.1835

NRS_IFU_SLICE11                     V2Ref            300.255768            300.429565        0.173797     0.0578
NRS_IFU_SLICE11                     V3Ref           -497.953735           -497.776184        0.177551     0.0357
NRS_IFU_SLICE11               V3IdlYAngle          138.97053528          138.96965027        0.000885     0.0006
NRS_IFU_SLICE11                 XIdlVert1                0.0484                0.0483        0.000100     0.2066

NRS_IFU_SLICE12                     V2Ref            299.329102            299.502899        0.173797     0.0580
NRS_IFU_SLICE12                     V3Ref           -498.779877           -498.602295        0.177582     0.0356
NRS_IFU_SLICE12               V3IdlYAngle            138.974823          138.97393799        0.000885     0.0006
NRS_IFU_SLICE12                 XIdlVert1                0.0494                0.0493        0.000100     0.2024
NRS_IFU_SLICE12                 YIdlVert3               -1.6013               -1.6012        0.000100     0.0062

NRS_IFU_SLICE13                     V2Ref            300.332611            300.506409        0.173798     0.0578
NRS_IFU_SLICE13                     V3Ref           -497.885223           -497.707703        0.177520     0.0357
NRS_IFU_SLICE13               V3IdlYAngle          138.97018433          138.96929932        0.000885     0.0006
NRS_IFU_SLICE13                 XIdlVert1                0.0483                0.0482        0.000100     0.2070

NRS_IFU_SLICE14                     V2Ref            299.251587            299.425385        0.173798     0.0580
NRS_IFU_SLICE14                     V3Ref           -498.848969           -498.671417        0.177552     0.0356
NRS_IFU_SLICE14               V3IdlYAngle          138.97518921           138.9743042        0.000885     0.0006

NRS_IFU_SLICE15                     V2Ref            300.409363             300.58316        0.173797     0.0578
NRS_IFU_SLICE15                     V3Ref           -497.816803           -497.639252        0.177551     0.0357
NRS_IFU_SLICE15               V3IdlYAngle          138.96981812          138.96893311        0.000885     0.0006
NRS_IFU_SLICE15                 XIdlVert2                0.0481                0.0482        0.000100     0.2075
NRS_IFU_SLICE15                 YIdlVert3               -1.6012               -1.6011        0.000100     0.0062

NRS_IFU_SLICE16                     V2Ref            299.174042            299.347839        0.173797     0.0581
NRS_IFU_SLICE16                     V3Ref           -498.918121            -498.74054        0.177581     0.0356
NRS_IFU_SLICE16               V3IdlYAngle          138.97555542          138.97467041        0.000885     0.0006
NRS_IFU_SLICE16                 YIdlVert3               -1.6009               -1.6008        0.000100     0.0062

NRS_IFU_SLICE17                     V2Ref            300.486053            300.659851        0.173798     0.0578
NRS_IFU_SLICE17                     V3Ref           -497.748413           -497.570892        0.177521     0.0357
NRS_IFU_SLICE17               V3IdlYAngle          138.96946716          138.96858215        0.000885     0.0006
NRS_IFU_SLICE17                 XIdlVert2                 0.048                0.0481        0.000100     0.2079
NRS_IFU_SLICE17                 YIdlVert4                1.6027                1.6026        0.000100     0.0062

NRS_IFU_SLICE18                     V2Ref            299.096466            299.270264        0.173798     0.0581
NRS_IFU_SLICE18                     V3Ref           -498.987274           -498.809723        0.177551     0.0356
NRS_IFU_SLICE18               V3IdlYAngle          138.97590637          138.97502136        0.000885     0.0006
NRS_IFU_SLICE18                 XIdlVert2                0.0495                0.0496        0.000100     0.2016

NRS_IFU_SLICE19                     V2Ref            300.562683            300.736481        0.173798     0.0578
NRS_IFU_SLICE19                     V3Ref           -497.680115           -497.502594        0.177521     0.0357
NRS_IFU_SLICE19               V3IdlYAngle          138.96911621           138.9682312        0.000885     0.0006
NRS_IFU_SLICE19                 XIdlVert1                0.0479                 0.048        0.000100     0.2083
NRS_IFU_SLICE19                 YIdlVert4                1.6025                1.6024        0.000100     0.0062

NRS_IFU_SLICE20                     V2Ref             299.01886            299.192688        0.173828     0.0581
NRS_IFU_SLICE20                     V3Ref           -499.056458           -498.878906        0.177552     0.0356
NRS_IFU_SLICE20               V3IdlYAngle          138.97627258          138.97538757        0.000885     0.0006
NRS_IFU_SLICE20                 YIdlVert4                1.6022                1.6021        0.000100     0.0062

NRS_IFU_SLICE21                     V2Ref            300.639221            300.813019        0.173798     0.0578
NRS_IFU_SLICE21                     V3Ref           -497.611908           -497.434387        0.177521     0.0357
NRS_IFU_SLICE21               V3IdlYAngle             138.96875          138.96786499        0.000885     0.0006
NRS_IFU_SLICE21                 XIdlVert1                0.0478                0.0479        0.000100     0.2088
NRS_IFU_SLICE21                 XIdlVert2                0.0479                0.0478        0.000100     0.2088

NRS_IFU_SLICE22                     V2Ref            298.941254            299.115051        0.173797     0.0581
NRS_IFU_SLICE22                     V3Ref           -499.125671            -498.94809        0.177581     0.0356
NRS_IFU_SLICE22               V3IdlYAngle          138.97662354          138.97573853        0.000885     0.0006

NRS_IFU_SLICE23                     V2Ref            300.715668            300.889465        0.173797     0.0578
NRS_IFU_SLICE23                     V3Ref           -497.543762           -497.366241        0.177521     0.0357
NRS_IFU_SLICE23               V3IdlYAngle          138.96839905          138.96751404        0.000885     0.0006
NRS_IFU_SLICE23                 XIdlVert1                0.0477                0.0478        0.000100     0.2092
NRS_IFU_SLICE23                 XIdlVert3               -0.0545               -0.0546        0.000100     0.1832
NRS_IFU_SLICE23                 XIdlVert4               -0.0546               -0.0545        0.000100     0.1832

NRS_IFU_SLICE24                     V2Ref            298.863617            299.037415        0.173798     0.0581
NRS_IFU_SLICE24                     V3Ref           -499.194885           -499.017334        0.177551     0.0356
NRS_IFU_SLICE24               V3IdlYAngle          138.97698975          138.97610474        0.000885     0.0006
NRS_IFU_SLICE24                 XIdlVert1                0.0497                0.0498        0.000100     0.2008
NRS_IFU_SLICE24                 XIdlVert2                0.0497                0.0498        0.000100     0.2008

NRS_IFU_SLICE25                     V2Ref            300.792023             300.96582        0.173797     0.0577
NRS_IFU_SLICE25                     V3Ref           -497.475677           -497.298157        0.177520     0.0357
NRS_IFU_SLICE25               V3IdlYAngle           138.9680481          138.96716309        0.000885     0.0006

NRS_IFU_SLICE26                     V2Ref             298.78595            298.959778        0.173828     0.0581
NRS_IFU_SLICE26                     V3Ref            -499.26413           -499.086548        0.177582     0.0356
NRS_IFU_SLICE26               V3IdlYAngle          138.97735596          138.97647095        0.000885     0.0006

NRS_IFU_SLICE27                     V2Ref            300.868286            301.042084        0.173798     0.0577
NRS_IFU_SLICE27                     V3Ref           -497.407684           -497.230164        0.177520     0.0357
NRS_IFU_SLICE27               V3IdlYAngle          138.96769714          138.96681213        0.000885     0.0006
NRS_IFU_SLICE27                 YIdlVert1                1.5999                1.5998        0.000100     0.0063
NRS_IFU_SLICE27                 YIdlVert2               -1.6006               -1.6005        0.000100     0.0062

NRS_IFU_SLICE28                     V2Ref            298.708282            298.882111        0.173829     0.0582
NRS_IFU_SLICE28                     V3Ref           -499.333374           -499.155792        0.177582     0.0356
NRS_IFU_SLICE28               V3IdlYAngle          138.97772217          138.97683716        0.000885     0.0006
NRS_IFU_SLICE28                 XIdlVert3               -0.0541               -0.0542        0.000100     0.1845
NRS_IFU_SLICE28                 XIdlVert4               -0.0541               -0.0542        0.000100     0.1845

NRS_IFU_SLICE29                     V2Ref            300.944489            301.118286        0.173797     0.0577
NRS_IFU_SLICE29                     V3Ref           -497.339783           -497.162262        0.177521     0.0357
NRS_IFU_SLICE29               V3IdlYAngle          138.96734619          138.96644592        0.000900     0.0006
NRS_IFU_SLICE29                 YIdlVert3               -1.5994               -1.5993        0.000100     0.0063
NRS_IFU_SLICE29                 YIdlVert4                1.6011                 1.601        0.000100     0.0062

