Reference:  301 apertures in PRDOPSSOC-027
Comparison: 305 apertures in pre-delivery

Number of added apertures 4:
	          AperName      XDetRef      YDetRef     XSciSize     YSciSize      XSciRef      YSciRef        V2Ref        V3Ref
	Added NRCA2_FULL_WEDGE_RND       1024.5       1024.5         2048         2048       1024.5       1024.5   117.636055  -420.805416
	Added NRCA4_FULL_WEDGE_BAR       1024.5       1024.5         2048         2048       1024.5       1024.5    50.690424  -420.377577
	Added NRCA5_FULL_WEDGE_BAR       1024.5       1024.5         2048         2048       1024.5       1024.5    83.566379  -446.632984
	Added NRCA5_FULL_WEDGE_RND       1024.5       1024.5         2048         2048       1024.5       1024.5    83.843186   -446.03536
Number of modified apertures 70. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06
NRCA2_MASK210R                 Sci2IdlX52 2.904160090990599e-19 1.436983227860622e-19        0.000000    50.5198
NRCA2_MASK210R                 Sci2IdlX53 9.167452390824055e-21 1.789228793300994e-19        0.000000    94.8763
NRCA2_MASK210R                 Sci2IdlX54 1.454186574965093e-19 8.385233931368599e-20        0.000000    42.3373
NRCA2_MASK210R                 Sci2IdlX55 1.437405712749915e-22 -3.664380166019996e-19        0.000000   100.0392
NRCA2_MASK210R                 Sci2IdlY10 -5.501328821523358e-05 -0.0002421229912063319        0.000187    77.2788
NRCA2_MASK210R                 Sci2IdlY11   0.03075228153142493   0.03083440501158481        0.000082     0.2663
NRCA2_MASK210R                 Sci2IdlY20 9.067096130658787e-08 1.346955717944623e-07        0.000000    32.6845
NRCA2_MASK210R                 Sci2IdlY21  2.86667203906824e-08 2.317742320396151e-08        0.000000    19.1487
NRCA2_MASK210R                 Sci2IdlY22 -6.493958841127159e-08 4.544205770177939e-08        0.000000   169.9759
NRCA2_MASK210R                 Sci2IdlY30 -1.52517156325662e-12 -2.170036522130926e-12        0.000000    29.7168
NRCA2_MASK210R                 Sci2IdlY31 1.064964051808168e-11 1.428023838091942e-11        0.000000    25.4239
NRCA2_MASK210R                 Sci2IdlY32 -3.997303663103452e-12 -4.18641541284275e-12        0.000000     4.5173
NRCA2_MASK210R                 Sci2IdlY33 1.158732253314964e-11 1.632159473720357e-11        0.000000    29.0062
NRCA2_MASK210R                 Sci2IdlY40  2.98385993127505e-16 7.341862092741545e-16        0.000000    59.3583
NRCA2_MASK210R                 Sci2IdlY41 -7.804550784314349e-16 -4.797717867110183e-16        0.000000    38.5267
NRCA2_MASK210R                 Sci2IdlY42  1.30289447406346e-15 1.755724254505568e-15        0.000000    25.7916
NRCA2_MASK210R                 Sci2IdlY43 -7.037327495329383e-16 -3.459685471160742e-16        0.000000    50.8381
NRCA2_MASK210R                 Sci2IdlY44 9.497757634517415e-16 1.204992242049779e-15        0.000000    21.1799
NRCA2_MASK210R                 Sci2IdlY50 3.153765449567644e-21 -5.72757483791272e-20        0.000000   105.5063
NRCA2_MASK210R                 Sci2IdlY51 1.585296327052552e-19 9.987733283616203e-20        0.000000    36.9977
NRCA2_MASK210R                 Sci2IdlY52 1.484344709312383e-20 -1.05571546700525e-20        0.000000   171.1233
NRCA2_MASK210R                 Sci2IdlY53 2.971675927402272e-19 1.846427857157869e-19        0.000000    37.8658
NRCA2_MASK210R                 Sci2IdlY54 1.063864801154605e-20 5.119224076050398e-21        0.000000    51.8809
NRCA2_MASK210R                 Sci2IdlY55 1.369831422017516e-19 7.904054875181729e-20        0.000000    42.2991
NRCA2_MASK210R                 Idl2SciX00   -0.0519467914070546    0.0190680500837459        0.071015   136.7069
NRCA2_MASK210R                 Idl2SciX10     32.61670611277135     32.74465733732605        0.127951     0.3908
NRCA2_MASK210R                 Idl2SciX11 8.042630059110212e-05 0.0008029673597792046        0.000723    89.9839
NRCA2_MASK210R                 Idl2SciX20 0.0003114109169874026 0.0002932755198358426        0.000018     5.8236
NRCA2_MASK210R                 Idl2SciX21  0.005230055151726322    0.0031580224656759        0.002072    39.6178
NRCA2_MASK210R                 Idl2SciX22  0.001321209457310545  0.001377775702942759        0.000057     4.1056
NRCA2_MASK210R                 Idl2SciX30 -1.282521826381281e-05 -1.412638281942327e-05        0.000001     9.2109
NRCA2_MASK210R                 Idl2SciX31 3.816635434032977e-06 4.805779122446389e-06        0.000001    20.5824
NRCA2_MASK210R                 Idl2SciX32 -1.212819709081711e-05 -1.58053703474162e-05        0.000004    23.2653
NRCA2_MASK210R                 Idl2SciX33 1.551097994680379e-06 1.574774086369669e-06        0.000000     1.5035
NRCA2_MASK210R                 Idl2SciX40   3.0229178317547e-08 3.251368566801086e-08        0.000000     7.0263
NRCA2_MASK210R                 Idl2SciX41 -3.267635569693617e-08 -4.332624878712372e-08        0.000000    24.5807
NRCA2_MASK210R                 Idl2SciX42 3.580563265152509e-08 2.660092628340683e-08        0.000000    25.7074
NRCA2_MASK210R                 Idl2SciX43 -3.307072039294436e-08 -4.320887638220716e-08        0.000000    23.4631
NRCA2_MASK210R                 Idl2SciX44 5.306877466136488e-09 1.170083595642798e-09        0.000000    77.9516
NRCA2_MASK210R                 Idl2SciX50 -1.362983774981738e-10 -1.583396333955918e-10        0.000000    13.9202
NRCA2_MASK210R                 Idl2SciX51 -9.628784334322967e-12 -1.145877814176163e-11        0.000000    15.9702
NRCA2_MASK210R                 Idl2SciX52 -2.828867747992042e-10 -2.428861638621219e-10        0.000000    14.1401
NRCA2_MASK210R                 Idl2SciX53 -1.146622956308069e-11 -1.111399502655138e-11        0.000000     3.0719
NRCA2_MASK210R                 Idl2SciX54 -1.436692518591992e-10 -1.186458667665923e-10        0.000000    17.4174
NRCA2_MASK210R                 Idl2SciX55 -2.563282400969113e-12 -1.265403774927606e-11        0.000000    79.7434
NRCA2_MASK210R                 Idl2SciY00   0.02146764634926512  0.003432978922091934        0.018035    84.0086
NRCA2_MASK210R                 Idl2SciY10   0.05935804603781816    0.2571649912196137        0.197807    76.9183
NRCA2_MASK210R                 Idl2SciY11     32.51891370666056     32.43134329237476        0.087570     0.2693
NRCA2_MASK210R                 Idl2SciY20 -0.003142966351161475 -0.004689576250403997        0.001547    32.9797
NRCA2_MASK210R                 Idl2SciY21 -0.0009522468264829725 -0.0007961655896492058        0.000156    16.3908
NRCA2_MASK210R                 Idl2SciY22  0.002217440257578234 -0.001556094455138669        0.003774   170.1753
NRCA2_MASK210R                 Idl2SciY30 1.464015597265697e-06 2.079044646468138e-06        0.000001    29.5823
NRCA2_MASK210R                 Idl2SciY31 -1.366244284038243e-05 -1.613965959852332e-05        0.000002    15.3486
NRCA2_MASK210R                 Idl2SciY32 3.545578086833492e-06 4.027766739395494e-06        0.000000    11.9716
NRCA2_MASK210R                 Idl2SciY33 -1.297730344132276e-05 -1.874926869974762e-05        0.000006    30.7850
NRCA2_MASK210R                 Idl2SciY40 -6.513541676231276e-09 -1.664749734532621e-08        0.000000    60.8737
NRCA2_MASK210R                 Idl2SciY41 2.596165199640312e-08 1.373470558097277e-08        0.000000    47.0962
NRCA2_MASK210R                 Idl2SciY42 -4.461437677084458e-08 -5.449157129290368e-08        0.000000    18.1261
NRCA2_MASK210R                 Idl2SciY43 2.454350137197081e-08 1.318195193536678e-08        0.000000    46.2915
NRCA2_MASK210R                 Idl2SciY44 -3.686933470407386e-08 -5.059394406864489e-08        0.000000    27.1270
NRCA2_MASK210R                 Idl2SciY50 -8.816084354179104e-13 4.220557832279658e-11        0.000000   102.0888
NRCA2_MASK210R                 Idl2SciY51 -1.441980501973047e-10 -9.950254351218202e-11        0.000000    30.9959
NRCA2_MASK210R                 Idl2SciY52 -8.226235259899772e-12 -2.517977443388981e-11        0.000000    67.3300
NRCA2_MASK210R                 Idl2SciY53 -2.805585546418809e-10 -2.129299923286459e-10        0.000000    24.1050
NRCA2_MASK210R                 Idl2SciY54 -6.702926244704115e-12 -1.760727816468794e-11        0.000000    61.9309
NRCA2_MASK210R                 Idl2SciY55 -1.346796826865322e-10 -1.165713916500549e-10        0.000000    13.4455

NRCA2_FULL_MASK210R             XSciScale            0.03065967             0.0305406        0.000119     0.3884
NRCA2_FULL_MASK210R             YSciScale            0.03075228            0.03083441        0.000082     0.2664
NRCA2_FULL_MASK210R                 V2Ref            128.135027            127.193333        0.941694     0.7349
NRCA2_FULL_MASK210R                 V3Ref           -403.900413           -405.443776        1.543363     0.3807
NRCA2_FULL_MASK210R           V3IdlYAngle           -0.24593673            0.03291198        0.278849   113.3823
NRCA2_FULL_MASK210R           V3SciXAngle          -90.34874381          -90.42132823        0.072584     0.0803
NRCA2_FULL_MASK210R           V3SciYAngle           -0.24593673            0.03291198        0.278849   113.3823
NRCA2_FULL_MASK210R             XIdlVert1              -22.0866              -21.9405        0.146100     0.6615
NRCA2_FULL_MASK210R             XIdlVert2               41.2458               40.9702        0.275600     0.6682
NRCA2_FULL_MASK210R             XIdlVert3               40.8704               40.7521        0.118300     0.2895
NRCA2_FULL_MASK210R             XIdlVert4                -21.78              -21.7188        0.061200     0.2810
NRCA2_FULL_MASK210R             YIdlVert1               -46.832              -46.5673        0.264700     0.5652
NRCA2_FULL_MASK210R             YIdlVert2              -46.9505              -47.0062        0.055700     0.1185
NRCA2_FULL_MASK210R             YIdlVert3               16.3199               16.2229        0.097000     0.5944
NRCA2_FULL_MASK210R             YIdlVert4               16.2845               16.5181        0.233600     1.4142
NRCA2_FULL_MASK210R            Sci2IdlX10   0.03065961842944642    0.0305396446711116        0.000120     0.3913
NRCA2_FULL_MASK210R            Sci2IdlX20 -7.787828589834662e-09 -6.935387508143635e-09        0.000000    10.9458
NRCA2_FULL_MASK210R            Sci2IdlX21 -1.51108368411243e-07 -9.317642103363208e-08        0.000000    38.3380
NRCA2_FULL_MASK210R            Sci2IdlX22 -3.770653830264337e-08 -4.536795383498983e-08        0.000000    16.8873
NRCA2_FULL_MASK210R            Sci2IdlX30 1.079056184702399e-11 1.099330992192344e-11        0.000000     1.8443
NRCA2_FULL_MASK210R            Sci2IdlX31 -3.62708039211473e-12 -2.546610690267001e-12        0.000000    29.7890
NRCA2_FULL_MASK210R            Sci2IdlX32  1.15136127660874e-11 1.145645489050025e-11        0.000000     0.4964
NRCA2_FULL_MASK210R            Sci2IdlX33 -1.068117390535827e-12 -8.769859444522383e-12        0.000000    87.8206
NRCA2_FULL_MASK210R            Sci2IdlX40 -9.380911483804433e-16 -5.352115177271414e-16        0.000000    42.9467
NRCA2_FULL_MASK210R            Sci2IdlX41 6.966470212813844e-16 5.876979003632859e-16        0.000000    15.6391
NRCA2_FULL_MASK210R            Sci2IdlX42 -1.156828272729615e-15 3.588050928814477e-16        0.000000   131.0163
NRCA2_FULL_MASK210R            Sci2IdlX43 7.124662752227638e-16  4.75499962434604e-16        0.000000    33.2600
NRCA2_FULL_MASK210R            Sci2IdlX44 -2.19224824475675e-16 -3.049988378101519e-15        0.000000    92.8123
NRCA2_FULL_MASK210R            Sci2IdlX50 1.413146507717247e-19  9.73148724750945e-20        0.000000    31.1360
NRCA2_FULL_MASK210R            Sci2IdlX51 1.032842060839728e-20 5.751011713522484e-20        0.000000    82.0407
NRCA2_FULL_MASK210R            Sci2IdlX52 2.904160090990599e-19 1.436983227860622e-19        0.000000    50.5198
NRCA2_FULL_MASK210R            Sci2IdlX53 9.167452390824055e-21 1.789228793300994e-19        0.000000    94.8763
NRCA2_FULL_MASK210R            Sci2IdlX54 1.454186574965093e-19 8.385233931368599e-20        0.000000    42.3373
NRCA2_FULL_MASK210R            Sci2IdlX55 1.437405712749915e-22 -3.664380166019996e-19        0.000000   100.0392
NRCA2_FULL_MASK210R            Sci2IdlY10 -5.501328821523358e-05 -0.0002421229912063319        0.000187    77.2788
NRCA2_FULL_MASK210R            Sci2IdlY11   0.03075228153142493   0.03083440501158481        0.000082     0.2663
NRCA2_FULL_MASK210R            Sci2IdlY20 9.067096130658787e-08 1.346955717944623e-07        0.000000    32.6845
NRCA2_FULL_MASK210R            Sci2IdlY21  2.86667203906824e-08 2.317742320396151e-08        0.000000    19.1487
NRCA2_FULL_MASK210R            Sci2IdlY22 -6.493958841127159e-08 4.544205770177939e-08        0.000000   169.9759
NRCA2_FULL_MASK210R            Sci2IdlY30 -1.52517156325662e-12 -2.170036522130926e-12        0.000000    29.7168
NRCA2_FULL_MASK210R            Sci2IdlY31 1.064964051808168e-11 1.428023838091942e-11        0.000000    25.4239
NRCA2_FULL_MASK210R            Sci2IdlY32 -3.997303663103452e-12 -4.18641541284275e-12        0.000000     4.5173
NRCA2_FULL_MASK210R            Sci2IdlY33 1.158732253314964e-11 1.632159473720357e-11        0.000000    29.0062
NRCA2_FULL_MASK210R            Sci2IdlY40  2.98385993127505e-16 7.341862092741545e-16        0.000000    59.3583
NRCA2_FULL_MASK210R            Sci2IdlY41 -7.804550784314349e-16 -4.797717867110183e-16        0.000000    38.5267
NRCA2_FULL_MASK210R            Sci2IdlY42  1.30289447406346e-15 1.755724254505568e-15        0.000000    25.7916
NRCA2_FULL_MASK210R            Sci2IdlY43 -7.037327495329383e-16 -3.459685471160742e-16        0.000000    50.8381
NRCA2_FULL_MASK210R            Sci2IdlY44 9.497757634517415e-16 1.204992242049779e-15        0.000000    21.1799
NRCA2_FULL_MASK210R            Sci2IdlY50 3.153765449567644e-21 -5.72757483791272e-20        0.000000   105.5063
NRCA2_FULL_MASK210R            Sci2IdlY51 1.585296327052552e-19 9.987733283616203e-20        0.000000    36.9977
NRCA2_FULL_MASK210R            Sci2IdlY52 1.484344709312383e-20 -1.05571546700525e-20        0.000000   171.1233
NRCA2_FULL_MASK210R            Sci2IdlY53 2.971675927402272e-19 1.846427857157869e-19        0.000000    37.8658
NRCA2_FULL_MASK210R            Sci2IdlY54 1.063864801154605e-20 5.119224076050398e-21        0.000000    51.8809
NRCA2_FULL_MASK210R            Sci2IdlY55 1.369831422017516e-19 7.904054875181729e-20        0.000000    42.2991
NRCA2_FULL_MASK210R            Idl2SciX00   -0.0519467914070546    0.0190680500837459        0.071015   136.7069
NRCA2_FULL_MASK210R            Idl2SciX10     32.61670611277135     32.74465733732605        0.127951     0.3908
NRCA2_FULL_MASK210R            Idl2SciX11 8.042630059110212e-05 0.0008029673597792046        0.000723    89.9839
NRCA2_FULL_MASK210R            Idl2SciX20 0.0003114109169874026 0.0002932755198358426        0.000018     5.8236
NRCA2_FULL_MASK210R            Idl2SciX21  0.005230055151726322    0.0031580224656759        0.002072    39.6178
NRCA2_FULL_MASK210R            Idl2SciX22  0.001321209457310545  0.001377775702942759        0.000057     4.1056
NRCA2_FULL_MASK210R            Idl2SciX30 -1.282521826381281e-05 -1.412638281942327e-05        0.000001     9.2109
NRCA2_FULL_MASK210R            Idl2SciX31 3.816635434032977e-06 4.805779122446389e-06        0.000001    20.5824
NRCA2_FULL_MASK210R            Idl2SciX32 -1.212819709081711e-05 -1.58053703474162e-05        0.000004    23.2653
NRCA2_FULL_MASK210R            Idl2SciX33 1.551097994680379e-06 1.574774086369669e-06        0.000000     1.5035
NRCA2_FULL_MASK210R            Idl2SciX40   3.0229178317547e-08 3.251368566801086e-08        0.000000     7.0263
NRCA2_FULL_MASK210R            Idl2SciX41 -3.267635569693617e-08 -4.332624878712372e-08        0.000000    24.5807
NRCA2_FULL_MASK210R            Idl2SciX42 3.580563265152509e-08 2.660092628340683e-08        0.000000    25.7074
NRCA2_FULL_MASK210R            Idl2SciX43 -3.307072039294436e-08 -4.320887638220716e-08        0.000000    23.4631
NRCA2_FULL_MASK210R            Idl2SciX44 5.306877466136488e-09 1.170083595642798e-09        0.000000    77.9516
NRCA2_FULL_MASK210R            Idl2SciX50 -1.362983774981738e-10 -1.583396333955918e-10        0.000000    13.9202
NRCA2_FULL_MASK210R            Idl2SciX51 -9.628784334322967e-12 -1.145877814176163e-11        0.000000    15.9702
NRCA2_FULL_MASK210R            Idl2SciX52 -2.828867747992042e-10 -2.428861638621219e-10        0.000000    14.1401
NRCA2_FULL_MASK210R            Idl2SciX53 -1.146622956308069e-11 -1.111399502655138e-11        0.000000     3.0719
NRCA2_FULL_MASK210R            Idl2SciX54 -1.436692518591992e-10 -1.186458667665923e-10        0.000000    17.4174
NRCA2_FULL_MASK210R            Idl2SciX55 -2.563282400969113e-12 -1.265403774927606e-11        0.000000    79.7434
NRCA2_FULL_MASK210R            Idl2SciY00   0.02146764634926512  0.003432978922091934        0.018035    84.0086
NRCA2_FULL_MASK210R            Idl2SciY10   0.05935804603781816    0.2571649912196137        0.197807    76.9183
NRCA2_FULL_MASK210R            Idl2SciY11     32.51891370666056     32.43134329237476        0.087570     0.2693
NRCA2_FULL_MASK210R            Idl2SciY20 -0.003142966351161475 -0.004689576250403997        0.001547    32.9797
NRCA2_FULL_MASK210R            Idl2SciY21 -0.0009522468264829725 -0.0007961655896492058        0.000156    16.3908
NRCA2_FULL_MASK210R            Idl2SciY22  0.002217440257578234 -0.001556094455138669        0.003774   170.1753
NRCA2_FULL_MASK210R            Idl2SciY30 1.464015597265697e-06 2.079044646468138e-06        0.000001    29.5823
NRCA2_FULL_MASK210R            Idl2SciY31 -1.366244284038243e-05 -1.613965959852332e-05        0.000002    15.3486
NRCA2_FULL_MASK210R            Idl2SciY32 3.545578086833492e-06 4.027766739395494e-06        0.000000    11.9716
NRCA2_FULL_MASK210R            Idl2SciY33 -1.297730344132276e-05 -1.874926869974762e-05        0.000006    30.7850
NRCA2_FULL_MASK210R            Idl2SciY40 -6.513541676231276e-09 -1.664749734532621e-08        0.000000    60.8737
NRCA2_FULL_MASK210R            Idl2SciY41 2.596165199640312e-08 1.373470558097277e-08        0.000000    47.0962
NRCA2_FULL_MASK210R            Idl2SciY42 -4.461437677084458e-08 -5.449157129290368e-08        0.000000    18.1261
NRCA2_FULL_MASK210R            Idl2SciY43 2.454350137197081e-08 1.318195193536678e-08        0.000000    46.2915
NRCA2_FULL_MASK210R            Idl2SciY44 -3.686933470407386e-08 -5.059394406864489e-08        0.000000    27.1270
NRCA2_FULL_MASK210R            Idl2SciY50 -8.816084354179104e-13 4.220557832279658e-11        0.000000   102.0888
NRCA2_FULL_MASK210R            Idl2SciY51 -1.441980501973047e-10 -9.950254351218202e-11        0.000000    30.9959
NRCA2_FULL_MASK210R            Idl2SciY52 -8.226235259899772e-12 -2.517977443388981e-11        0.000000    67.3300
NRCA2_FULL_MASK210R            Idl2SciY53 -2.805585546418809e-10 -2.129299923286459e-10        0.000000    24.1050
NRCA2_FULL_MASK210R            Idl2SciY54 -6.702926244704115e-12 -1.760727816468794e-11        0.000000    61.9309
NRCA2_FULL_MASK210R            Idl2SciY55 -1.346796826865322e-10 -1.165713916500549e-10        0.000000    13.4455

NRCA5_MASK335R                  XSciScale            0.06229993            0.06202126        0.000279     0.4473
NRCA5_MASK335R                  YSciScale            0.06258191            0.06283586        0.000254     0.4041
NRCA5_MASK335R                      V2Ref            107.181584            107.109508        0.072076     0.0672
NRCA5_MASK335R                      V3Ref           -404.829586           -405.277529        0.447943     0.1105
NRCA5_MASK335R                V3IdlYAngle           -0.16114807            0.08002471        0.241173   149.6591
NRCA5_MASK335R                V3SciXAngle          -90.27674116          -90.20030979        0.076431     0.0847
NRCA5_MASK335R                V3SciYAngle           -0.16114807            0.08002471        0.241173   149.6591
NRCA5_MASK335R                  XIdlVert1               -9.9576               -9.9051        0.052500     0.5272
NRCA5_MASK335R                  XIdlVert2               10.0126                  9.96        0.052600     0.5253
NRCA5_MASK335R                  XIdlVert3                9.9831                9.9454        0.037700     0.3776
NRCA5_MASK335R                  XIdlVert4               -9.9265               -9.8889        0.037600     0.3788
NRCA5_MASK335R                  YIdlVert1              -10.7381              -10.7347        0.003400     0.0317
NRCA5_MASK335R                  YIdlVert2              -10.7864              -10.8396        0.053200     0.4908
NRCA5_MASK335R                  YIdlVert3                9.2508                9.2755        0.024700     0.2663
NRCA5_MASK335R                  YIdlVert4                9.2841                9.3659        0.081800     0.8734
NRCA5_MASK335R                 Sci2IdlX10   0.06229980775470729   0.06202051449919491        0.000279     0.4483
NRCA5_MASK335R                 Sci2IdlX20 9.840586964230612e-09 1.684134403411338e-08        0.000000    41.5689
NRCA5_MASK335R                 Sci2IdlX21 -5.906566811956659e-07 -2.989035044507848e-07        0.000000    49.3947
NRCA5_MASK335R                 Sci2IdlX22 -1.366379013848128e-07 -1.406518196333433e-07        0.000000     2.8538
NRCA5_MASK335R                 Sci2IdlX30 9.818694878859758e-11 1.097214804763526e-10        0.000000    10.5126
NRCA5_MASK335R                 Sci2IdlX31 -1.516125820312745e-11 -1.985544063922966e-11        0.000000    23.6418
NRCA5_MASK335R                 Sci2IdlX32 1.054657239688796e-10  1.37774251626528e-10        0.000000    23.4503
NRCA5_MASK335R                 Sci2IdlX33 -4.444493536202468e-12 -1.328830419839191e-11        0.000000    66.5533
NRCA5_MASK335R                 Sci2IdlX40 -7.835801167881645e-15 9.569062765537898e-16        0.000000   112.2120
NRCA5_MASK335R                 Sci2IdlX41 8.702220915023048e-15  1.86429940954336e-14        0.000000    53.3218
NRCA5_MASK335R                 Sci2IdlX42 -9.493794406500555e-15 -6.999280328016261e-15        0.000000    26.2752
NRCA5_MASK335R                 Sci2IdlX43  8.67638293113371e-15 1.924710778985472e-14        0.000000    54.9211
NRCA5_MASK335R                 Sci2IdlX44 -1.99795529992213e-15 -7.269473844104737e-15        0.000000    72.5158
NRCA5_MASK335R                 Sci2IdlX50 4.706794437445568e-18  1.91333274954565e-19        0.000000    95.9350
NRCA5_MASK335R                 Sci2IdlX51 4.798931079366046e-19 -6.111328812521844e-20        0.000000   112.7348
NRCA5_MASK335R                 Sci2IdlX52 9.530432558167506e-18 6.708053695316886e-18        0.000000    29.6144
NRCA5_MASK335R                 Sci2IdlX53 4.994802147989882e-19 -8.737681104162486e-19        0.000000   157.1639
NRCA5_MASK335R                 Sci2IdlX54  4.71608969952068e-18 3.470164483620481e-18        0.000000    26.4186
NRCA5_MASK335R                 Sci2IdlX55 3.682444441156614e-20 -1.67786101912754e-18        0.000000   102.1947
NRCA5_MASK335R                 Sci2IdlY10 -0.0001256887841932605 -0.0003034539152232897        0.000178    58.5806
NRCA5_MASK335R                 Sci2IdlY11   0.06258191291662332   0.06283585705209495        0.000254     0.4041
NRCA5_MASK335R                 Sci2IdlY20 3.715542819328128e-07 5.471179464536772e-07        0.000000    32.0888
NRCA5_MASK335R                 Sci2IdlY21 1.469436264684384e-07 1.424524320185077e-07        0.000000     3.0564
NRCA5_MASK335R                 Sci2IdlY22 -2.234542874472467e-07 2.765367284020542e-07        0.000000   180.8046
NRCA5_MASK335R                 Sci2IdlY30 -6.682222694730823e-12 -5.799412789199574e-12        0.000000    13.2113
NRCA5_MASK335R                 Sci2IdlY31 1.013954763909998e-10  1.43660508766192e-10        0.000000    29.4201
NRCA5_MASK335R                 Sci2IdlY32 -1.648996997516661e-11 -1.767687225819043e-11        0.000000     6.7144
NRCA5_MASK335R                 Sci2IdlY33 1.114335321383266e-10 1.593585050038543e-10        0.000000    30.0737
NRCA5_MASK335R                 Sci2IdlY40 4.692867415132778e-15 9.159162919704078e-15        0.000000    48.7631
NRCA5_MASK335R                 Sci2IdlY41 -5.94449788960161e-15 -4.067037570784586e-15        0.000000    31.5832
NRCA5_MASK335R                 Sci2IdlY42 1.776481238703335e-14 3.385684026890703e-14        0.000000    47.5296
NRCA5_MASK335R                 Sci2IdlY43 -4.892111868054863e-15 -2.556823294529715e-15        0.000000    47.7358
NRCA5_MASK335R                 Sci2IdlY44 1.210885529679863e-14 1.576212729581772e-14        0.000000    23.1775
NRCA5_MASK335R                 Sci2IdlY50 1.001332991483016e-19 -1.638263094083184e-18        0.000000   106.1122
NRCA5_MASK335R                 Sci2IdlY51 5.276254767342593e-18 3.650972739232806e-18        0.000000    30.8037
NRCA5_MASK335R                 Sci2IdlY52 6.131258900581763e-19 -6.90867650951606e-19        0.000000   188.7472
NRCA5_MASK335R                 Sci2IdlY53 9.737743051470625e-18 7.753752914860097e-18        0.000000    20.3742
NRCA5_MASK335R                 Sci2IdlY54 5.013432874120738e-19 1.411076976018024e-19        0.000000    71.8541
