Reference:  429 apertures in PRDOPSSOC-072
Comparison: 429 apertures in pre-delivery

Number of modified apertures 429. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
NRCA5_82STRIPE2_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_164STRIPE4_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_260STRIPE4_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA4_41STRIPE1_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA4_82STRIPE2_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA4_164STRIPE4_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA4_260STRIPE4_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA2_41STRIPE1_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA2_82STRIPE2_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA2_164STRIPE4_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA2_260STRIPE4_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA1_41STRIPE1_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA1_82STRIPE2_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA1_164STRIPE4_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA1_260STRIPE4_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA3_41STRIPE1_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA3_82STRIPE2_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA3_164STRIPE4_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA3_260STRIPE4_DHS_F322W2     OSS_Version                  None                   8.4             N/A        N/A

NRCA3_DHSPIL                  OSS_Version                  None                   8.4             N/A        N/A

NRCA3_DHSPIL_SUB96            OSS_Version                  None                   8.4             N/A        N/A

NRCA3_DHSPIL_WEDGES           OSS_Version                  None                   8.4             N/A        N/A

NRCA3_FP1                     OSS_Version                  None                   8.4             N/A        N/A

NRCA3_FP1_SUB8                OSS_Version                  None                   8.4             N/A        N/A

NRCA3_FP1_SUB64               OSS_Version                  None                   8.4             N/A        N/A

NRCA3_FP2MIMF                 OSS_Version                  None                   8.4             N/A        N/A

NRCA1_FP3MIMF                 OSS_Version                  None                   8.4             N/A        N/A

NRCA2_FP4MIMF                 OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FP5MIMF                 OSS_Version                  None                   8.4             N/A        N/A

NRCA1_FP6                     OSS_Version                  None                   8.4             N/A        N/A

NRCA1_FP6_SUB8                OSS_Version                  None                   8.4             N/A        N/A

NRCA1_FP6_SUB64               OSS_Version                  None                   8.4             N/A        N/A

NRCB4_DHSPIL                  OSS_Version                  None                   8.4             N/A        N/A

NRCB4_DHSPIL_SUB96            OSS_Version                  None                   8.4             N/A        N/A

NRCB4_DHSPIL_WEDGES           OSS_Version                  None                   8.4             N/A        N/A

NRCB4_FP1                     OSS_Version                  None                   8.4             N/A        N/A

NRCB4_FP1_SUB8                OSS_Version                  None                   8.4             N/A        N/A

NRCB4_FP1_SUB64               OSS_Version                  None                   8.4             N/A        N/A

NRCB4_FP2MIMF                 OSS_Version                  None                   8.4             N/A        N/A

NRCB2_FP3MIMF                 OSS_Version                  None                   8.4             N/A        N/A

NRCB1_FP4MIMF                 OSS_Version                  None                   8.4             N/A        N/A

NRCB3_FP5MIMF                 OSS_Version                  None                   8.4             N/A        N/A

NRCA3_SUB64P                  OSS_Version                  None                   8.4             N/A        N/A

NRCA3_SUB160P                 OSS_Version                  None                   8.4             N/A        N/A

NRCA3_SUB400P                 OSS_Version                  None                   8.4             N/A        N/A

NRCA4_SUB64P                  OSS_Version                  None                   8.4             N/A        N/A

NRCA4_SUB160P                 OSS_Version                  None                   8.4             N/A        N/A

NRCA4_SUB400P                 OSS_Version                  None                   8.4             N/A        N/A

NRCA5_SUB64P                  OSS_Version                  None                   8.4             N/A        N/A

NRCA5_SUB160P                 OSS_Version                  None                   8.4             N/A        N/A

NRCA5_SUB400P                 OSS_Version                  None                   8.4             N/A        N/A

NRCB1_SUB64P                  OSS_Version                  None                   8.4             N/A        N/A

NRCB1_SUB160P                 OSS_Version                  None                   8.4             N/A        N/A

NRCB1_SUB400P                 OSS_Version                  None                   8.4             N/A        N/A

NRCB5_SUB64P                  OSS_Version                  None                   8.4             N/A        N/A

NRCB5_SUB160P                 OSS_Version                  None                   8.4             N/A        N/A

NRCB5_SUB400P                 OSS_Version                  None                   8.4             N/A        N/A

NRCB1_FULLP                   OSS_Version                  None                   8.4             N/A        N/A

NRCB5_FULLP                   OSS_Version                  None                   8.4             N/A        N/A

NRCB5_TAPSIMG32               OSS_Version                  None                   8.4             N/A        N/A

NRCB5_TAPSIMG32_F405N         OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS             OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS             OSS_Version                  None                   8.4             N/A        N/A

NRCALL_GRISMC_WFSS            OSS_Version                  None                   8.4             N/A        N/A

NRCALL_GRISMR_WFSS            OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS             OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS             OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F250M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F250M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F277W_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F277W_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F300M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F300M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F322W2_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F322W2_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F335M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F335M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F356W_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F356W_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F360M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F360M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F410M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F410M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F430M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F430M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F444W_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F444W_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F460M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F460M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F480M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F480M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F250M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F250M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F277W_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F277W_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F300M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F300M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F322W2_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F322W2_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F335M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F335M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F356W_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F356W_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F360M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F360M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F410M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F410M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F430M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F430M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F444W_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F444W_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F460M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F460M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F480M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F480M_CS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F250M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F250M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F277W_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F277W_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F300M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F300M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F322W2_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F322W2_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F335M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F335M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F356W_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F356W_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F360M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F360M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F410M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F410M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F430M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F430M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F444W_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F444W_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F460M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F460M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMR_WFSS_F480M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMR_WFSS_F480M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F250M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F250M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F277W_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F277W_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F300M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F300M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F322W2_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F322W2_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F335M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F335M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F356W_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F356W_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F360M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F360M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F410M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F410M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F430M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F430M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F444W_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F444W_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F460M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F460M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA5_GRISMC_WFSS_F480M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCB5_GRISMC_WFSS_F480M_PS     OSS_Version                  None                   8.4             N/A        N/A

NRCA1_FULL_WEDGE_RND          OSS_Version                  None                   8.4             N/A        N/A

NRCA2_FULL_WEDGE_RND          OSS_Version                  None                   8.4             N/A        N/A

NRCA3_FULL_WEDGE_RND          OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_WEDGE_RND          OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_WEDGE_RND          OSS_Version                  None                   8.4             N/A        N/A

NRCA1_FULL_WEDGE_BAR          OSS_Version                  None                   8.4             N/A        N/A

NRCA2_FULL_WEDGE_BAR          OSS_Version                  None                   8.4             N/A        N/A

NRCA3_FULL_WEDGE_BAR          OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_WEDGE_BAR          OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_WEDGE_BAR          OSS_Version                  None                   8.4             N/A        N/A

NRCA2_MASK210R                OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASK210R                OSS_Version                  None                   8.4             N/A        N/A

NRCA2_FULL_MASK210R           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASK210R           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASK335R                OSS_Version                  None                   8.4             N/A        N/A

NRCA2_MASK335R                OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASK335R           OSS_Version                  None                   8.4             N/A        N/A

NRCA2_FULL_MASK335R           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASK430R                OSS_Version                  None                   8.4             N/A        N/A

NRCA2_MASK430R                OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASK430R           OSS_Version                  None                   8.4             N/A        N/A

NRCA2_FULL_MASK430R           OSS_Version                  None                   8.4             N/A        N/A

NRCA4_MASKSWB                 OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKSWB                 OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKSWB            OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKSWB            OSS_Version                  None                   8.4             N/A        N/A

NRCA4_MASKSWB_F182M           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKSWB_F182M           OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKSWB_F182M      OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKSWB_F182M      OSS_Version                  None                   8.4             N/A        N/A

NRCA4_MASKSWB_F187N           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKSWB_F187N           OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKSWB_F187N      OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKSWB_F187N      OSS_Version                  None                   8.4             N/A        N/A

NRCA4_MASKSWB_F210M           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKSWB_F210M           OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKSWB_F210M      OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKSWB_F210M      OSS_Version                  None                   8.4             N/A        N/A

NRCA4_MASKSWB_F212N           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKSWB_F212N           OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKSWB_F212N      OSS_Version                  None                   8.4             N/A        N/A

NRCA5_FULL_MASKSWB_F212N      OSS_Version                  None                   8.4             N/A        N/A

NRCA4_MASKSWB_F200W           OSS_Version                  None                   8.4             N/A        N/A

NRCA5_MASKSWB_F200W           OSS_Version                  None                   8.4             N/A        N/A

NRCA4_FULL_MASKSWB_F200W      OSS_Version                  None                   8.4             N/A        N/A

