Reference:  320 apertures in PRDOPSSOC-045-003
Comparison: 320 apertures in pre-delivery

Number of modified apertures 48. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
NRCA2_FULL_MASK210R            Sci2IdlX42 1.046039753761157e-14 1.040559718025795e-14        0.000000     0.5239
NRCA2_FULL_MASK210R            Sci2IdlX43 1.267744188211341e-13 1.264374473367513e-13        0.000000     0.2658
NRCA2_FULL_MASK210R            Sci2IdlX44 -1.047865241433082e-13 -1.045753359602697e-13        0.000000     0.2015
NRCA2_FULL_MASK210R            Sci2IdlX50 -4.897495782752346e-19 -4.897900078662404e-19        0.000000     0.0083
NRCA2_FULL_MASK210R            Sci2IdlX51 -1.100001666187067e-17 -1.099999320845459e-17        0.000000     0.0002
NRCA2_FULL_MASK210R            Sci2IdlX52 8.859502452924705e-18 8.859453838883347e-18        0.000000     0.0005
NRCA2_FULL_MASK210R            Sci2IdlX53 1.303474422308103e-17 1.303454686197256e-17        0.000000     0.0015
NRCA2_FULL_MASK210R            Sci2IdlX54 4.913556904233352e-17 4.913587548303518e-17        0.000000     0.0006
NRCA2_FULL_MASK210R            Sci2IdlX55 -2.01233241854463e-17 -2.012334527927818e-17        0.000000     0.0001
NRCA2_FULL_MASK210R            Sci2IdlY10 -0.0002176589791268292 -0.0002170704640321954        0.000001     0.2704
NRCA2_FULL_MASK210R            Sci2IdlY11   0.03084707662614353   0.03084732133256907        0.000000     0.0008
NRCA2_FULL_MASK210R            Sci2IdlY20 1.280509036784084e-07 1.280398067145586e-07        0.000000     0.0087
NRCA2_FULL_MASK210R            Sci2IdlY21 -2.270589827785132e-09 -1.909535461963671e-09        0.000000    15.9013
NRCA2_FULL_MASK210R            Sci2IdlY22 -6.862107014991406e-08 -6.802375563604429e-08        0.000000     0.8705
NRCA2_FULL_MASK210R            Sci2IdlY30 6.263671818820023e-12 6.225053162857266e-12        0.000000     0.6165
NRCA2_FULL_MASK210R            Sci2IdlY31 1.222153200410526e-11 1.215080923048098e-11        0.000000     0.5787
NRCA2_FULL_MASK210R            Sci2IdlY32 -9.692062352890852e-11 -9.644337235167814e-11        0.000000     0.4924
NRCA2_FULL_MASK210R            Sci2IdlY33 -1.218486575175038e-10 -1.215963569606202e-10        0.000000     0.2071
NRCA2_FULL_MASK210R            Sci2IdlY40 -7.34195666112652e-15 -7.330522154245239e-15        0.000000     0.1557
NRCA2_FULL_MASK210R            Sci2IdlY41 1.196983443535265e-14 1.195395114941597e-14        0.000000     0.1327
NRCA2_FULL_MASK210R            Sci2IdlY42 2.556132676130593e-14 2.549217293689336e-14        0.000000     0.2705
NRCA2_FULL_MASK210R            Sci2IdlY43 -8.255786806496472e-14 -8.238299857891522e-14        0.000000     0.2118
NRCA2_FULL_MASK210R            Sci2IdlY44 -4.226024496880917e-14 -4.22881970250835e-14        0.000000     0.0661
NRCA2_FULL_MASK210R            Sci2IdlY50 2.864128252243818e-18 2.864121338720897e-18        0.000000     0.0002
NRCA2_FULL_MASK210R            Sci2IdlY51 -1.661416057670515e-18 -1.661571332224645e-18        0.000000     0.0093
NRCA2_FULL_MASK210R            Sci2IdlY52 3.443867468079213e-18 3.443992527252098e-18        0.000000     0.0036
NRCA2_FULL_MASK210R            Sci2IdlY53 1.398142080944791e-17 1.398160480470852e-17        0.000000     0.0013
NRCA2_FULL_MASK210R            Sci2IdlY54 -2.170930773602546e-17 -2.170861414293972e-17        0.000000     0.0032
NRCA2_FULL_MASK210R            Sci2IdlY55 1.494477376135102e-18  1.49419331791453e-18        0.000000     0.0190
NRCA2_FULL_MASK210R            Idl2SciX00 -0.002219077810877934 -0.001990177494008094        0.000229    10.3151
NRCA2_FULL_MASK210R            Idl2SciX10     32.74265531521612     32.74246531625342        0.000190     0.0006
NRCA2_FULL_MASK210R            Idl2SciX11  -0.00458128700016293 -0.004534380788056184        0.000047     1.0239
NRCA2_FULL_MASK210R            Idl2SciX20 0.0009989686869300554 0.0009949843734206997        0.000004     0.3988
NRCA2_FULL_MASK210R            Idl2SciX21  0.004065420807363412  0.004077552092339701        0.000012     0.2975
NRCA2_FULL_MASK210R            Idl2SciX22  0.004417323647806449  0.004384893902953173        0.000032     0.7341
NRCA2_FULL_MASK210R            Idl2SciX30 -4.016870417112297e-05 -4.007267793826873e-05        0.000000     0.2391
NRCA2_FULL_MASK210R            Idl2SciX31 3.094368272580663e-05 3.091285340052021e-05        0.000000     0.0996
NRCA2_FULL_MASK210R            Idl2SciX32 -0.0001000491428055528 -9.928374564347159e-05        0.000001     0.7650
NRCA2_FULL_MASK210R            Idl2SciX33 0.0001840336275726486 0.0001832378882044772        0.000001     0.4324
NRCA2_FULL_MASK210R            Idl2SciX40  3.16912236042424e-07 3.163646246940981e-07        0.000000     0.1728
NRCA2_FULL_MASK210R            Idl2SciX41 -1.317374283224672e-06 -1.31505640515883e-06        0.000000     0.1759
NRCA2_FULL_MASK210R            Idl2SciX42 -3.64129276824977e-07 -3.619640717049563e-07        0.000000     0.5946
NRCA2_FULL_MASK210R            Idl2SciX43 -4.711492005478858e-06 -4.698865089045005e-06        0.000000     0.2680
NRCA2_FULL_MASK210R            Idl2SciX44 3.183672212430229e-06 3.177929887389506e-06        0.000000     0.1804
NRCA2_FULL_MASK210R            Idl2SciX50 1.307013034947827e-09 1.306839062269651e-09        0.000000     0.0133
NRCA2_FULL_MASK210R            Idl2SciX51 1.232440091268954e-08 1.232484478794112e-08        0.000000     0.0036
NRCA2_FULL_MASK210R            Idl2SciX52 -1.245594560550832e-08 -1.245456329577968e-08        0.000000     0.0111
NRCA2_FULL_MASK210R            Idl2SciX53 -1.621060186241388e-08 -1.620772793414048e-08        0.000000     0.0177
NRCA2_FULL_MASK210R            Idl2SciX54 -6.023954698629899e-08 -6.024116421017973e-08        0.000000     0.0027
NRCA2_FULL_MASK210R            Idl2SciX55 1.643032771611329e-08 1.642947737155318e-08        0.000000     0.0052
NRCA2_FULL_MASK210R            Idl2SciY00  -0.03203471896995325  -0.03172899108903948        0.000306     0.9544
NRCA2_FULL_MASK210R            Idl2SciY10    0.2295670071641525    0.2289405561286213        0.000626     0.2729
NRCA2_FULL_MASK210R            Idl2SciY11     32.41199463595741      32.4117553858777        0.000239     0.0007
NRCA2_FULL_MASK210R            Idl2SciY20 -0.004476652734098674 -0.004475851352223103        0.000001     0.0179
NRCA2_FULL_MASK210R            Idl2SciY21    9.371633798741e-05 8.178961486290525e-05        0.000012    12.7264
NRCA2_FULL_MASK210R            Idl2SciY22  0.002203553909053446  0.002182266596818683        0.000021     0.9660
NRCA2_FULL_MASK210R            Idl2SciY30 -5.21723642856676e-06 -5.190089985952496e-06        0.000000     0.5203
NRCA2_FULL_MASK210R            Idl2SciY31 -1.960535238897514e-05 -1.951674750870489e-05        0.000000     0.4519
NRCA2_FULL_MASK210R            Idl2SciY32 9.926039257508024e-05 9.877218787239457e-05        0.000000     0.4918
NRCA2_FULL_MASK210R            Idl2SciY33 0.0001385262714825996 0.0001382115343925572        0.000000     0.2272
NRCA2_FULL_MASK210R            Idl2SciY40 1.859275923442657e-07 1.857838328924196e-07        0.000000     0.0773
NRCA2_FULL_MASK210R            Idl2SciY41 -2.381555759354931e-07 -2.379109145544715e-07        0.000000     0.1027
NRCA2_FULL_MASK210R            Idl2SciY42 -9.419370645755058e-07 -9.393871806241521e-07        0.000000     0.2707
NRCA2_FULL_MASK210R            Idl2SciY43 2.681976076559466e-06 2.676229788656747e-06        0.000000     0.2143
NRCA2_FULL_MASK210R            Idl2SciY44 1.640034784663218e-06 1.641110092601367e-06        0.000000     0.0655
NRCA2_FULL_MASK210R            Idl2SciY50 -3.919958238000502e-09 -3.919904462158294e-09        0.000000     0.0014
NRCA2_FULL_MASK210R            Idl2SciY51 -3.809527195063031e-09 -3.809680384040882e-09        0.000000     0.0040
NRCA2_FULL_MASK210R            Idl2SciY52 -4.373961370763442e-09 -4.373437435230775e-09        0.000000     0.0120
NRCA2_FULL_MASK210R            Idl2SciY53 -1.745101086458772e-08 -1.745246106573468e-08        0.000000     0.0083
NRCA2_FULL_MASK210R            Idl2SciY54 2.240378469434217e-08 2.240345101895915e-08        0.000000     0.0015
NRCA2_FULL_MASK210R            Idl2SciY55 -2.253186885958635e-09 -2.25287063957558e-09        0.000000     0.0140

NRCA5_MASK335R                    XDetRef                1398.8                1400.5        1.700000     0.1214
NRCA5_MASK335R                    YDetRef                1673.5                1675.1        1.600000     0.0955
NRCA5_MASK335R                    XSciRef                 159.2                 157.5        1.700000     1.0678
NRCA5_MASK335R                    YSciRef                 172.5                 174.1        1.600000     0.9190
NRCA5_MASK335R                  XSciScale            0.06203054            0.06202973        0.000001     0.0013
NRCA5_MASK335R                  YSciScale            0.06292786            0.06292823        0.000000     0.0006
NRCA5_MASK335R                      V2Ref            107.209122            107.314668        0.105546     0.0984
NRCA5_MASK335R                      V3Ref           -405.244446           -405.143371        0.101075     0.0249
NRCA5_MASK335R                V3IdlYAngle            0.05487561            0.05425706        0.000619     1.1272
NRCA5_MASK335R                V3SciXAngle          -90.21100163          -90.21251418        0.001513     0.0017
NRCA5_MASK335R                V3SciYAngle            0.05487561            0.05425706        0.000619     1.1272
NRCA5_MASK335R                  XIdlVert1               -9.8595               -9.7539        0.105600     1.0710
NRCA5_MASK335R                  XIdlVert2               10.0172               10.1228        0.105600     1.0432
NRCA5_MASK335R                  XIdlVert3                9.9922               10.0975        0.105300     1.0428
NRCA5_MASK335R                  XIdlVert4               -9.8329               -9.7275        0.105400     1.0719
NRCA5_MASK335R                  YIdlVert1              -10.7548              -10.8561        0.101300     0.9331
NRCA5_MASK335R                  YIdlVert2              -10.8545              -10.9555        0.101000     0.9219
NRCA5_MASK335R                  YIdlVert3                 9.289                9.1879        0.101100     1.0884
NRCA5_MASK335R                  YIdlVert4                9.3739                9.2727        0.101200     1.0796
NRCA5_MASK335R                 Sci2IdlX10   0.06202987210479225   0.06202905635975208        0.000001     0.0013
NRCA5_MASK335R                 Sci2IdlX20  3.57706695673522e-09  2.91212567299857e-09        0.000000    18.5890
NRCA5_MASK335R                 Sci2IdlX21 -5.046159258666399e-07 -5.051669761321249e-07        0.000000     0.1091
NRCA5_MASK335R                 Sci2IdlX22 -5.633035812957052e-08 -5.551393628792792e-08        0.000000     1.4493
NRCA5_MASK335R                 Sci2IdlX30 1.198520310443956e-10 1.199212073074983e-10        0.000000     0.0577
NRCA5_MASK335R                 Sci2IdlX31 -2.964341931179857e-11 -2.986217887866616e-11        0.000000     0.7326
NRCA5_MASK335R                 Sci2IdlX32 -2.02814225329369e-10 -2.038506563839304e-10        0.000000     0.5084
NRCA5_MASK335R                 Sci2IdlX33 9.814587265710636e-11 9.887239593465538e-11        0.000000     0.7348
