# NIRCam distortion reference file for SIAF

# Aperture: NRCA5_FULL_WEDGE_RND

# Based on coefficients derived in the NIRCam CAR-21b activity,
# but shifted to account for the effect of pupil wheel tuning, AR-1325
# 
# Generated 2022-06-23T03:04:06.235 utc
# by gennaro
# 
            AperName , siaf_index , exponent_x , exponent_y ,                Sci2IdlX ,                Sci2IdlY ,                Idl2SciX ,                Idl2SciY
NRCA5_FULL_WEDGE_RND ,         00 ,          0 ,          0 ,                    -0.0 ,                     0.0 ,  -0.0002845635199264507 , -0.00023328783936449327
NRCA5_FULL_WEDGE_RND ,         10 ,          1 ,          0 ,     0.06238160795317609 ,  -5.934817587885196e-05 ,      16.029750599420137 ,    0.014639243151656663
NRCA5_FULL_WEDGE_RND ,         11 ,          0 ,          1 ,  1.3552527156068805e-20 ,     0.06280074922337006 ,  -2.543020611301544e-06 ,      15.922980655811587
NRCA5_FULL_WEDGE_RND ,         20 ,          2 ,          0 ,  1.3651236786663406e-07 ,  4.6257800064959703e-07 ,   -0.000573204505981757 ,  -0.0018923758310022598
NRCA5_FULL_WEDGE_RND ,         21 ,          1 ,          1 , -4.6470273730162404e-07 ,  2.3738774886359416e-07 ,   0.0018965138201498099 ,  -0.0009705647610237015
NRCA5_FULL_WEDGE_RND ,         22 ,          0 ,          2 , -1.0619990341415528e-07 ,   3.697740173156137e-08 ,  0.00042715493730850393 , -0.00014249654850771235
NRCA5_FULL_WEDGE_RND ,         30 ,          3 ,          0 ,  1.0125983433036425e-10 , -1.6604738734991409e-12 ,  -6.888140835947388e-06 ,  3.1392926728907333e-07
NRCA5_FULL_WEDGE_RND ,         31 ,          2 ,          1 , -1.5316837783810159e-12 ,  1.0378546517579336e-10 ,  -4.190931633866679e-07 ,  -7.215291246012161e-06
NRCA5_FULL_WEDGE_RND ,         32 ,          1 ,          2 ,   8.183725906327033e-11 , -1.6926549240971421e-12 ,   -5.32718352361635e-06 ,  -6.750004329410436e-08
NRCA5_FULL_WEDGE_RND ,         33 ,          0 ,          3 , -2.7914367564365943e-11 ,  1.6919462099944867e-10 ,  1.7912216662916205e-06 , -1.0824426029737321e-05
NRCA5_FULL_WEDGE_RND ,         40 ,          4 ,          0 ,  1.4554420418574326e-15 ,   5.717849660674227e-15 ,   5.258004973200395e-10 ,  -3.737032351675193e-09
NRCA5_FULL_WEDGE_RND ,         41 ,          3 ,          1 ,  1.8336106102962666e-14 , -2.1078485081799587e-15 , -2.0795725313864268e-08 ,  3.5401635580485796e-09
NRCA5_FULL_WEDGE_RND ,         42 ,          2 ,          2 ,  1.1287773016530173e-14 ,  1.3249798226510032e-14 , -1.1942102465212949e-08 , -1.1567954422886066e-08
NRCA5_FULL_WEDGE_RND ,         43 ,          1 ,          3 ,  -7.154581376361665e-14 ,   4.374026082847896e-15 ,   6.933475060588801e-08 ,  -3.531856726526313e-09
NRCA5_FULL_WEDGE_RND ,         44 ,          0 ,          4 ,  -8.896312722159347e-16 , -1.8596140167187326e-14 ,  2.7359713326596917e-09 ,  1.6464184090088396e-08
NRCA5_FULL_WEDGE_RND ,         50 ,          5 ,          0 ,  1.9863958293692742e-18 ,  3.3506503483166007e-18 , -1.9366095883748064e-11 , -5.0916979799155344e-11
NRCA5_FULL_WEDGE_RND ,         51 ,          4 ,          1 ,  2.9893895293666385e-18 ,  2.8783702380203305e-18 ,   -1.98018703597033e-11 , -4.4699063918103705e-11
NRCA5_FULL_WEDGE_RND ,         52 ,          3 ,          2 ,  2.1291870021856857e-17 ,  -4.715250375346766e-18 ,  -3.257809900975101e-10 ,    7.43473075546613e-11
NRCA5_FULL_WEDGE_RND ,         53 ,          2 ,          3 ,   5.813582132277266e-18 ,   6.255661447962274e-18 , -1.1042437809240182e-10 ,  -9.177133671153942e-11
NRCA5_FULL_WEDGE_RND ,         54 ,          1 ,          4 , -5.4316411745097596e-17 ,   5.165316441692767e-18 ,   9.145723535159659e-10 , -1.0069913499003148e-10
NRCA5_FULL_WEDGE_RND ,         55 ,          0 ,          5 ,  1.0990680017091089e-17 , -4.4736989000653755e-17 , -1.4294473754176048e-10 ,   7.018632117614917e-10
