# NIRCam distortion reference file for SIAF
# 
# Aperture: NRCA1_FULL_WEDGE_RND
# 
# Based on coefficients derived in NRC-21b, using filters: F210M
# by the NRC-21b analysis team
# 
# Generated on 2022-05-08 18:57:01.497137
# by gennaro
            AperName , siaf_index , exponent_x , exponent_y ,                Sci2IdlX ,                Sci2IdlY ,                Idl2SciX ,               Idl2SciY
NRCA1_FULL_WEDGE_RND ,         00 ,          0 ,          0 ,                     0.0 ,                     0.0 ,                     0.0 ,                    0.0
NRCA1_FULL_WEDGE_RND ,         10 ,          1 ,          0 ,          0.030894483813 ,       -0.00011468907105 ,            32.365613179 ,          0.11894363548
NRCA1_FULL_WEDGE_RND ,         11 ,          0 ,          1 ,        -2.420094135e-22 ,            0.0308981146 ,        -1.734723476e-18 ,           32.362593144
NRCA1_FULL_WEDGE_RND ,         20 ,          2 ,          0 ,   6.627256012699999e-09 ,        1.0674752293e-07 , -0.00022283742215000002 ,       -0.0036181836015
NRCA1_FULL_WEDGE_RND ,         21 ,          1 ,          1 ,       -1.5150683882e-07 ,         4.267622948e-08 ,         0.0051552703172 ,       -0.0014340231605
NRCA1_FULL_WEDGE_RND ,         22 ,          0 ,          2 ,       -2.8911347974e-08 , -4.7609731233999996e-08 ,        0.00098388583495 ,         0.001622445633
NRCA1_FULL_WEDGE_RND ,         30 ,          3 ,          0 ,   8.342091158099999e-12 ,       -1.5606421365e-12 ,       -9.6508032475e-06 ,       1.8606552471e-06
NRCA1_FULL_WEDGE_RND ,         31 ,          2 ,          1 , -4.1338376851000004e-12 ,        9.4233867933e-12 ,         3.855942162e-06 ,      -1.1741971979e-05
NRCA1_FULL_WEDGE_RND ,         32 ,          1 ,          2 ,        9.2117750627e-12 ,        9.5131134674e-13 ,         -9.05870933e-06 ,      -1.7838848591e-06
NRCA1_FULL_WEDGE_RND ,         33 ,          0 ,          3 ,        1.0229853763e-12 ,        3.9187973793e-12 ,       -9.6183186563e-07 ,      -4.2982046316e-06
NRCA1_FULL_WEDGE_RND ,         40 ,          4 ,          0 ,        -1.082275307e-15 , -1.8019221319000001e-16 ,        3.7923277076e-08 , 1.0966616718000001e-08
NRCA1_FULL_WEDGE_RND ,         41 ,          3 ,          1 ,       -8.9593675064e-16 ,  -8.315625115599999e-16 ,        2.3216989973e-08 ,       3.0574742641e-08
NRCA1_FULL_WEDGE_RND ,         42 ,          2 ,          2 ,       -1.8116694442e-15 ,       -7.1007271556e-16 ,        6.2835572629e-08 ,       2.5166630888e-08
NRCA1_FULL_WEDGE_RND ,         43 ,          1 ,          3 ,       -1.7963569572e-16 ,       -1.1723792378e-15 , -3.1316978324999995e-11 ,       3.8359041344e-08
NRCA1_FULL_WEDGE_RND ,         44 ,          0 ,          4 ,       -1.3973986313e-15 , -1.2885485999000001e-15 ,        4.4805246431e-08 ,       5.1973449662e-08
NRCA1_FULL_WEDGE_RND ,         50 ,          5 ,          0 ,        5.2487350978e-19 ,        6.4075340274e-19 ,  -5.979334491499999e-10 ,      -7.3275363882e-10
NRCA1_FULL_WEDGE_RND ,         51 ,          4 ,          1 ,        1.6135476167e-18 ,        1.1693240069e-19 , -1.8192265709000002e-09 ,      -2.0558574335e-10
NRCA1_FULL_WEDGE_RND ,         52 ,          3 ,          2 ,  1.6111215593000002e-18 ,   6.054920940000001e-19 ,       -1.8107223241e-09 ,      -7.0586801004e-10
NRCA1_FULL_WEDGE_RND ,         53 ,          2 ,          3 ,        1.5325877219e-18 ,  2.9322288024000005e-19 ,       -1.7578056303e-09 ,      -2.7335692673e-10
NRCA1_FULL_WEDGE_RND ,         54 ,          1 ,          4 ,        3.8569931289e-19 , -2.0612638789999998e-18 ,       -4.4810605118e-10 ,       2.2272328078e-09
NRCA1_FULL_WEDGE_RND ,         55 ,          0 ,          5 ,       -1.3579159941e-18 ,  2.9836138550999995e-18 ,  1.6017869204000002e-09 ,      -3.3614399536e-09
