# NIRCam distortion reference file for SIAF
# 
# Aperture: NRCA2_FULL_WEDGE_RND
# 
# Based on coefficients derived from PID 4447, using filter F210M
# analysis by rest, girard, gennaro, hilbert
# 
# Generated on 2023-11-30
# by gennaro
            AperName , siaf_index , exponent_x , exponent_y ,                Sci2IdlX ,                Sci2IdlY ,                Idl2SciX ,                Idl2SciY
NRCA2_FULL_WEDGE_RND ,         00 ,          0 ,          0 ,  0.0000000000000000e+00 ,  2.1578570248999999e-02 , -1.1272009510000000e-04 , -6.9676269709000005e-01 
NRCA2_FULL_WEDGE_RND ,         10 ,          1 ,          0 ,  3.0602720186999999e-02 , -1.5204207789000000e-04 ,  3.2676787869999998e+01 ,  1.6113252798000000e-01 
NRCA2_FULL_WEDGE_RND ,         11 ,          0 ,          1 ,  6.1840194670000000e-06 ,  3.0826528927000000e-02 , -6.6584663480000004e-03 ,  3.2439690061999997e+01 
NRCA2_FULL_WEDGE_RND ,         20 ,          2 ,          0 ,  1.0979517107000001e-08 ,  1.1268099791000000e-07 , -3.5613961322999998e-04 , -3.9239402439999998e-03 
NRCA2_FULL_WEDGE_RND ,         21 ,          1 ,          1 , -1.5042768561000001e-07 ,  4.1021043179999998e-08 ,  5.1964766752000003e-03 , -1.3738979683000001e-03 
NRCA2_FULL_WEDGE_RND ,         22 ,          0 ,          2 , -1.5720327135000001e-08 , -2.1183922651999999e-08 ,  5.4080915327000005e-04 ,  6.9356835627000003e-04 
NRCA2_FULL_WEDGE_RND ,         30 ,          3 ,          0 ,  1.6280335931000000e-12 ,  8.8619335208999997e-12 , -2.7135847549000002e-06 , -9.6795934282999995e-06 
NRCA2_FULL_WEDGE_RND ,         31 ,          2 ,          1 , -1.8796121911999998e-12 ,  1.2013590435999999e-11 ,  2.2772227957999999e-06 , -1.5276318507000001e-05 
NRCA2_FULL_WEDGE_RND ,         32 ,          1 ,          2 , -2.4323470156000001e-11 ,  8.0827080584000004e-13 ,  2.8278040216000000e-05 , -2.4875454508000001e-07 
NRCA2_FULL_WEDGE_RND ,         33 ,          0 ,          3 , -4.8265068378999999e-11 , -2.9715357129999999e-11 ,  5.4256371590999999e-05 ,  3.2473663252999999e-05 
NRCA2_FULL_WEDGE_RND ,         40 ,          4 ,          0 , -1.3065021660000000e-14 ,  9.9566677123999986e-15 ,  4.8116692434999997e-07 , -3.5149449452000001e-07 
NRCA2_FULL_WEDGE_RND ,         41 ,          3 ,          1 ,  1.0557869403000000e-14 , -5.9194443425999994e-15 , -3.7845385822000000e-07 ,  1.9777751318000000e-07 
NRCA2_FULL_WEDGE_RND ,         42 ,          2 ,          2 , -8.9545422803999999e-15 ,  2.3265189263000000e-14 ,  2.9584576381000001e-07 , -7.9997714198999998e-07 
NRCA2_FULL_WEDGE_RND ,         43 ,          1 ,          3 ,  5.0970528035999998e-14 , -1.5386067350000001e-14 , -1.8099258824000000e-06 ,  5.0875099855000001e-07 
NRCA2_FULL_WEDGE_RND ,         44 ,          0 ,          4 , -2.0261072840000000e-14 ,  4.1550150699000000e-14 ,  7.3159893332999997e-07 , -1.4465796462000001e-06 
NRCA2_FULL_WEDGE_RND ,         50 ,          5 ,          0 ,  1.2312654693999999e-17 , -8.1791707392000000e-18 , -1.4733076422000000e-08 ,  9.5334632417999994e-09 
NRCA2_FULL_WEDGE_RND ,         51 ,          4 ,          1 , -1.1362640212999999e-17 ,  3.4088401233000003e-18 ,  1.3595549542000000e-08 , -3.5058226209000001e-09 
NRCA2_FULL_WEDGE_RND ,         52 ,          3 ,          2 ,  5.4509486409000003e-18 , -1.2139873817999999e-17 , -5.5303512146000000e-09 ,  1.3687466452000000e-08 
NRCA2_FULL_WEDGE_RND ,         53 ,          2 ,          3 ,  2.9782622773000001e-18 ,  1.0176786200000000e-17 , -5.5192297268000001e-09 , -1.0129699231000000e-08 
NRCA2_FULL_WEDGE_RND ,         54 ,          1 ,          4 ,  5.5796089060999997e-17 , -7.3959568617000007e-18 , -6.6345693987999997e-08 ,  6.5737980972999998e-09 
NRCA2_FULL_WEDGE_RND ,         55 ,          0 ,          5 ,  2.2856550517000001e-17 ,  4.6672747680000001e-17 , -2.7231830713000000e-08 , -5.3674454644999999e-08 
