# NIRCam distortion reference file for SIAF
# 
# Aperture: NRCA2_FULL_WEDGE_BAR
# 
# Based on coefficients derived in NRC-21b, using filters: F210M
# by the NRC-21b analysis team
# 
# Generated on 2022-05-08 18:57:00.767356
# by gennaro
            AperName , siaf_index , exponent_x , exponent_y ,                Sci2IdlX ,                Sci2IdlY ,                Idl2SciX ,                Idl2SciY
NRCA2_FULL_WEDGE_BAR ,         00 ,          0 ,          0 ,                     0.0 ,                     0.0 ,                     0.0 ,                     0.0
NRCA2_FULL_WEDGE_BAR ,         10 ,          1 ,          0 ,    0.030599184172999998 , -0.00014196570487000001 ,            32.678171044 ,            0.1490840532
NRCA2_FULL_WEDGE_BAR ,         11 ,          0 ,          1 ,  1.6940658944999998e-21 ,          0.030870728152 ,       -8.6736173799e-19 ,            32.393138039
NRCA2_FULL_WEDGE_BAR ,         20 ,          2 ,          0 ,        3.6167955703e-10 ,        1.1548526288e-07 ,       -7.6671467786e-05 ,        -0.0040458779673
NRCA2_FULL_WEDGE_BAR ,         21 ,          1 ,          1 , -1.4714337984000001e-07 ,        5.1479392001e-08 ,    0.005087383715699999 ,        -0.0016927644137
NRCA2_FULL_WEDGE_BAR ,         22 ,          0 ,          2 ,       -8.7307046707e-09 ,        2.1858195679e-08 ,        0.00026887943549 ,  -0.0009191511673500001
NRCA2_FULL_WEDGE_BAR ,         30 ,          3 ,          0 ,        2.2437625162e-11 ,        9.9212762586e-12 , -2.4861565438000002e-05 ,       -9.1223744171e-06
NRCA2_FULL_WEDGE_BAR ,         31 ,          2 ,          1 ,       -1.7179972232e-11 ,       -6.9432595412e-12 ,        1.6535658022e-05 ,        9.0464469354e-06
NRCA2_FULL_WEDGE_BAR ,         32 ,          1 ,          2 , -2.7086857915000002e-11 ,        6.1895021864e-13 ,        3.2119748752e-05 ,        6.2126260775e-07
NRCA2_FULL_WEDGE_BAR ,         33 ,          0 ,          3 ,       -3.2423391911e-11 ,  -8.961396867299999e-11 ,        3.0797683907e-05 ,   9.600237803299998e-05
NRCA2_FULL_WEDGE_BAR ,         40 ,          4 ,          0 ,  -6.293997779399999e-15 ,        7.6520612354e-15 ,        2.7111473225e-07 ,       -2.2106216724e-07
NRCA2_FULL_WEDGE_BAR ,         41 ,          3 ,          1 ,  1.7945138628000002e-14 ,       -2.8404330257e-15 ,       -6.0665417157e-07 ,        4.3296598163e-08
NRCA2_FULL_WEDGE_BAR ,         42 ,          2 ,          2 ,        2.7064502404e-15 ,         2.000608055e-14 ,       -9.4091122016e-08 ,  -7.420092561899999e-07
NRCA2_FULL_WEDGE_BAR ,         43 ,          1 ,          3 ,        3.6647305915e-14 ,       -3.6169366957e-14 ,       -1.2436666882e-06 ,        1.1091436322e-06
NRCA2_FULL_WEDGE_BAR ,         44 ,          0 ,          4 ,       -4.0150965189e-14 ,       -1.6345028206e-14 ,        1.4021265461e-06 ,        8.1489951778e-07
NRCA2_FULL_WEDGE_BAR ,         50 ,          5 ,          0 ,       -5.3030143424e-18 ,       -6.0263652384e-18 ,        6.3915424026e-09 ,   5.399560313699999e-09
NRCA2_FULL_WEDGE_BAR ,         51 ,          4 ,          1 ,  -8.777038311300001e-18 ,  1.2055059786999999e-17 ,        1.1950639991e-08 ,       -1.4764924603e-08
NRCA2_FULL_WEDGE_BAR ,         52 ,          3 ,          2 ,  1.1875098947999999e-17 ,       -1.3882855416e-17 , -1.3785142830000001e-08 ,        1.2376912553e-08
NRCA2_FULL_WEDGE_BAR ,         53 ,          2 ,          3 ,        2.2489488311e-17 ,  2.4678141588000003e-17 ,       -2.6652212416e-08 ,       -3.4884201228e-08
NRCA2_FULL_WEDGE_BAR ,         54 ,          1 ,          4 ,        4.4927097553e-17 ,       -1.8450834685e-17 ,       -5.1675745675e-08 ,        1.6210558756e-08
NRCA2_FULL_WEDGE_BAR ,         55 ,          0 ,          5 ,       -8.1266557684e-18 ,   5.471925658300001e-17 ,        1.1302874578e-08 , -5.9301483607000004e-08
