# NIRCam distortion reference file for SIAF
# 
# Aperture: NRCA3_FULL_WEDGE_BAR
# 
# Based on coefficients derived from PID 4447, using filter F210M
# analysis by rest, girard, gennaro, hilbert
# 
# Generated on 2023-11-30
# by gennaro
            AperName , siaf_index , exponent_x , exponent_y ,                Sci2IdlX ,                Sci2IdlY ,                Idl2SciX ,                Idl2SciY
NRCA3_FULL_WEDGE_BAR ,         00 ,          0 ,          0 ,  0.0000000000000000e+00 ,  0.0000000000000000e+00 ,  6.7276945189999996e-05 , -6.6570227513999998e-05 
NRCA3_FULL_WEDGE_BAR ,         10 ,          1 ,          0 ,  3.1051240718999999e-02 ,  1.5063688588000001e-05 ,  3.2204831986999999e+01 , -1.5636183519000001e-02 
NRCA3_FULL_WEDGE_BAR ,         11 ,          0 ,          1 , -8.2836996596999998e-07 ,  3.1028829966000000e-02 ,  8.5729966737000003e-04 ,  3.2228093260000001e+01 
NRCA3_FULL_WEDGE_BAR ,         20 ,          2 ,          0 ,  6.7948566599000004e-08 ,  1.0530530274000000e-07 , -2.2720753853999998e-03 , -3.5170081842000002e-03 
NRCA3_FULL_WEDGE_BAR ,         21 ,          1 ,          1 , -1.5265524557000000e-07 ,  7.9117978958000001e-08 ,  5.1034086278999996e-03 , -2.6513530581000000e-03 
NRCA3_FULL_WEDGE_BAR ,         22 ,          0 ,          2 , -1.2712981952000000e-08 , -5.1009230704999999e-08 ,  4.2437252603999998e-04 ,  1.7079228681000000e-03 
NRCA3_FULL_WEDGE_BAR ,         30 ,          3 ,          0 ,  9.9200104822999999e-12 ,  3.9079272931000002e-12 , -1.0903336017000000e-05 , -3.4020307050000001e-06 
NRCA3_FULL_WEDGE_BAR ,         31 ,          2 ,          1 ,  2.8011792046000002e-12 ,  9.0606479016999997e-12 , -4.5869640525000001e-06 , -1.0848507539999999e-05 
NRCA3_FULL_WEDGE_BAR ,         32 ,          1 ,          2 ,  9.5841811789999998e-12 ,  1.5923351146000001e-13 , -9.3744211869000004e-06 , -1.0861173340000001e-06 
NRCA3_FULL_WEDGE_BAR ,         33 ,          0 ,          3 ,  3.4534719492000002e-12 ,  6.5887224693000002e-12 , -3.6011004078000002e-06 , -6.9642360558999998e-06 
NRCA3_FULL_WEDGE_BAR ,         40 ,          4 ,          0 , -6.4778036512999999e-17 ,  1.8658648447999999e-15 ,  5.3986317644999998e-09 , -6.1895955064000006e-08 
NRCA3_FULL_WEDGE_BAR ,         41 ,          3 ,          1 , -1.1055573115999999e-15 ,  2.9440188401999999e-16 ,  3.2762493382999997e-08 , -3.7983944686000001e-09 
NRCA3_FULL_WEDGE_BAR ,         42 ,          2 ,          2 ,  1.6812507691999999e-15 , -1.1331067010999999e-15 , -5.4865739326000002e-08 ,  3.8830490213999997e-08 
NRCA3_FULL_WEDGE_BAR ,         43 ,          1 ,          3 , -7.7257627582000001e-16 ,  1.7900999953999998e-15 ,  1.8884550478999999e-08 , -5.9068127636999998e-08 
NRCA3_FULL_WEDGE_BAR ,         44 ,          0 ,          4 ,  5.6607004876999993e-16 ,  1.0819413499999999e-15 , -1.9092369581000001e-08 , -4.0389694716999998e-08 
NRCA3_FULL_WEDGE_BAR ,         50 ,          5 ,          0 , -1.3571333246000001e-18 , -3.4037649254000000e-18 ,  1.5027652645000000e-09 ,  3.8124631522000002e-09 
NRCA3_FULL_WEDGE_BAR ,         51 ,          4 ,          1 , -2.0411555857000003e-19 ,  5.3421882185000005e-19 ,  2.2558339711000000e-10 , -6.3985097231999998e-10 
NRCA3_FULL_WEDGE_BAR ,         52 ,          3 ,          2 ,  1.4658898273000000e-18 ,  2.0132932706000003e-18 , -1.5686830050000001e-09 , -2.2354838015999999e-09 
NRCA3_FULL_WEDGE_BAR ,         53 ,          2 ,          3 , -4.0011668086000004e-18 ,  2.7597863339000002e-18 ,  4.4172515967999996e-09 , -2.9994791688999998e-09 
NRCA3_FULL_WEDGE_BAR ,         54 ,          1 ,          4 ,  4.4168277025000000e-19 , -1.4686011251000001e-18 , -4.7597410679999997e-10 ,  1.6344006358999999e-09 
NRCA3_FULL_WEDGE_BAR ,         55 ,          0 ,          5 , -1.9417759748000003e-18 ,  2.1369744935000001e-19 ,  2.1593306763000000e-09 , -2.4408951064999999e-10 
